clone_id,titer_mean,titer_std,titer_min,titer_max,vcd_mean,vcd_std,vcd_min,vcd_max,viability_mean,viability_std,viability_min,viability_max,aggregation_mean,aggregation_std,aggregation_min,aggregation_max,titer_slope,vcd_slope,viability_slope,aggregation_slope,productivity_drop_pct,late_mean_titer,late_mean_aggregation
CLONE_0261,0.8927226073840223,0.1633838185472808,0.5409877128892578,1.0605383592981037,14903757.717474002,687673.6051138437,13951964.452391043,15923721.537107766,95.31338016997852,1.6672306206110008,93.32893818380956,97.96583428166758,3.7998863318117935,0.2338294130359325,3.376006387827878,4.1284634798043625,0.0314751948175558,251006.7408286743,0.2098382219813244,0.0014178925184278,0.1520338444724819,0.7569985573359312,4.2489422404779695
CLONE_0262,0.9752092814495688,0.1725534869663614,0.7156976733603774,1.272353381488493,14158578.889560187,594397.8763566057,13151884.134546096,14978323.96716648,95.60586686825144,1.1353087756482725,94.1360231155968,97.78440149762642,6.380535290617886,0.2384919695483211,5.919664893300607,6.610753529301372,-0.0410616625213046,90020.96691017986,0.212294637857238,0.0185542513707072,0.345763299895461,0.6380177022068845,6.419347916193407
CLONE_0263,0.4228158815371256,0.1310827539204679,0.2321085390107787,0.6172322857158455,15904904.156305678,1055591.137220956,13989821.084198292,17288845.509098962,95.86573149628946,1.2604727293240074,94.04670265580894,97.18830795151776,7.634751230324292,0.2016613264903315,7.340654044417229,7.982093491311572,0.0096292516906181,271378.8322623263,0.2143546160760047,-0.0077909661298247,0.3678704701525281,0.26727440440810757,7.863340825356623
CLONE_0264,0.939409540177595,0.1321432296779402,0.8063778819886401,1.1071453208654098,13599964.768556142,549855.6819127795,12618575.581422986,14465301.158528063,96.74640270929206,1.6220164742091872,95.31635083115408,100.0,10.580790758439804,0.2676943474816805,10.145678559067097,10.853341317158112,0.0100424378254066,18538.004457008385,0.3692695266225207,0.0484915256971081,0.1069211744971399,0.8389667688079884,10.702752728638984
CLONE_0265,0.8658395914183514,0.1242066392076593,0.5903965877795437,0.992859090258048,14563231.133006144,335214.3668197583,14101526.348474585,15129607.985895729,96.15481899989037,1.3402767567191287,93.05611634391188,97.20466529077886,3.6808552482758614,0.2504146778326577,3.2883679774802492,4.127641323706748,-0.0073809505233812,-1244.937917471098,0.0140754511633894,0.0391681996842053,0.4523511699050224,0.47417603929017355,3.578780776237468
CLONE_0266,1.7530415211009291,0.2650546378306465,1.4252573622291476,2.1917594854491496,12000370.12432125,538176.9489041424,10911547.984865926,12645406.308190623,95.4028129349962,1.7170611852446906,92.98610817336473,97.84767878753972,9.513229130080273,0.1740907198855187,9.269412116438962,9.693187445807354,-0.0628874744465394,25616.97406416932,-0.1198645700307172,-0.0305307484264473,-0.0005017750673701,1.7539211536282824,9.52764600485656
CLONE_0267,1.949071703153412,0.094702962338462,1.823581531364996,2.085150211699552,12223449.169176329,837673.5588261887,11274323.000931472,13572125.66774898,95.45361918060978,2.1511297886932765,93.03833998503134,98.56878257837026,4.683534343913714,0.3915661437490678,4.2108717987211985,5.35613038508466,-0.0195710890222681,124455.53433327524,-0.0825361027198123,0.0503516741135793,0.2444018405710903,1.4727149914976883,4.7501410928516945
CLONE_0268,5.917580215943596,0.1095755475095682,5.797894030624803,6.084363586909035,6004443.255267957,918997.8511113224,4181018.4976127823,7085270.41425994,92.03908437319468,1.6696953002954469,90.42192393319188,94.82469540940131,6.415653621563495,0.3506348467397324,5.96834675638276,6.89491338318375,-0.022920313227542,248603.23352739375,-0.0321652752221894,-0.0385538898705015,0.111078759232187,5.2602627478996435,6.662366364432328
CLONE_0269,2.7057357276917804,0.2532046775991144,2.3143752213706748,3.141123873106762,10295190.445981894,1125018.2740925872,8748679.761232771,12088895.907947078,94.0116763684146,1.8028738149000512,90.84143487859215,96.4578662949335,3.058834633707715,0.4124697144595942,2.4577764616129807,3.7527438769341193,-0.0755160139722381,223258.2237565051,0.493082149588279,0.0628635455962704,0.3238564200825707,1.829465841232011,2.7572719720204084
CLONE_0270,0.940832344810212,0.1628510310784676,0.658892396033434,1.0779286870037748,14548301.965248508,1150538.6870026707,12379135.554702971,16270306.190104283,95.660022501857,1.6622000885502015,93.1116825236038,97.66608056350026,5.540534823128308,0.3204373148622289,5.004339002988675,5.990875920892433,-0.0401545234709628,351224.9538556441,0.0460817374167219,-0.0195897236739779,0.3296067618059654,0.6307276422350045,5.715195679294916
CLONE_0271,0.830975348608596,0.1120415069086478,0.645080992452287,0.9620787606296642,14817606.775882604,1165099.2853620683,13588082.666937193,17009184.748713188,96.79698397911078,1.4612963766191054,94.274382577583,98.71274942303148,5.597555525564745,0.2820028135100694,5.333780475672386,6.213672194252222,0.027819172697908,190265.444311977,0.4481757172733508,0.0335678727291927,0.1596114871320324,0.6983421374471189,5.939486609373092
CLONE_0272,2.1907918885181443,0.0863264436078603,2.061818626873236,2.319180001205903,11390213.224770907,1016813.2221773304,10216887.72870119,13290441.263095176,96.08784808072984,1.026875402246595,93.91305923696984,96.81661815607237,2.7398070239891528,0.3761097882988894,2.2751518291455586,3.4837775508941036,-0.013808580595976,261055.90952509697,0.2113408368004187,-0.0060001949813586,0.2247900696651593,1.698323627276285,2.9340632045357253
CLONE_0273,0.5677059457439548,0.1878315755576045,0.273878155601959,0.8356103876827308,15094210.834947253,688597.0837087592,13985473.824570904,16380046.506775849,97.62034901667596,1.3609984015978178,95.41825076771684,99.0288644327306,3.5622352444227636,0.3537154638919468,3.068158467400392,4.220897875991056,-0.010537430504913,83549.94159566371,0.0797417001214795,0.0871669532424507,0.505179397375409,0.2809125981865871,3.994788730187141
CLONE_0274,5.622522539072541,0.2084047204535605,5.345775415365525,6.005488714462519,6819110.727665741,702484.1985303711,5747070.1651695045,7648901.584761254,91.15625923654406,1.6401315740750704,88.3753760790937,92.7524283274954,4.473594078787256,0.3029672599414472,4.162479623819956,4.871565490680045,-0.0514930022090016,2873.596800273355,-0.1732749157605783,-0.0147637719251193,0.1945630330485817,4.528587500486576,4.264565386581014
CLONE_0275,3.350278221916097,0.229072788932263,2.9278042147561356,3.5129008510937054,9378148.989818526,801833.7310301176,8018450.616224751,10471997.666772105,93.20475749356495,1.0206890369802897,91.77231135724428,94.98018955506234,3.34776094133083,0.4421553156219873,2.777098966023745,4.213258494723708,-0.072453779442264,77120.07339908034,0.2151435785959743,-0.0212175988655284,0.354725953543432,2.161847585011115,3.6869963853378307
CLONE_0276,0.9284532892610764,0.1889923794330314,0.7072566812872301,1.2323058956691186,14517092.78825925,1608674.7785164558,12271952.876166107,16722087.948685013,95.81894232155446,2.0321315464802057,92.73986244749396,98.6820129577883,9.223524987759657,0.482575357145333,8.437278988071489,9.83080981498016,-0.0538811555618083,-46960.74722017474,0.3157174581239268,0.1077784112258263,0.2814824639431494,0.667109969743747,9.629810165757771
CLONE_0277,0.2708071451482939,0.1467943060952825,0.000594793066734,0.4668236302421876,15880210.632630603,712315.9217806845,15254422.851385709,16823746.092986125,96.90424875654612,1.5123161448641382,93.68682999304777,98.47090409669724,2.3242142980382976,0.3985809365073417,1.8194836972523256,2.916546464079317,0.0334930181919879,26360.50750719643,-0.0268385344663678,0.0957564536952595,-0.2404695014284683,0.335928004325371,2.4797650958470947
CLONE_0278,3.8586233475841136,0.1551863303195074,3.5715656738655994,4.019690034545308,8144042.557618309,816760.836412819,7089249.552064566,9536710.874874458,92.64939468658918,1.431183246856169,90.93817922235324,94.72923271814486,3.446830015260883,0.3167991762725802,3.0163267028842213,4.097875641997759,-0.0399832609225939,-47462.85132817683,0.1338818472048091,0.0485729737317393,0.193049796111578,3.113716897061626,3.6110837526010426
CLONE_0279,1.3056041072822548,0.1838629896346783,1.0887761710764798,1.5432691448958589,13108485.224013986,1274500.4709974872,10947060.78274553,15074651.535244713,95.622018005516,1.636020986841796,93.59749525128136,97.89046294776696,7.841866276293255,0.3418859363197322,7.141347727173879,8.180691088761503,-0.0271977235850952,325331.4349652313,-0.1043968784492298,0.0388192318518162,0.3775824875500169,0.812630860699102,7.751395768132414
CLONE_0280,3.782078899864733,0.209431392960828,3.4709940195037987,4.1163143553067885,9389368.704491798,1076422.9674820518,7926443.293673567,10749743.005269583,94.52842850726432,2.353084074786663,90.96985692931769,96.90265132083988,6.040707331095238,0.223134668377388,5.726327801798633,6.312815755187969,-0.0158255144887871,54571.71462674863,0.4328167362315682,-0.0330314671577258,0.1380369067161328,3.2600124275710507,6.000981291255292
CLONE_0281,0.4497281002438446,0.1904976958654737,0.158318883354919,0.6722877479196933,14812236.75751182,875297.4637415153,12851949.141403047,15645021.960812474,96.85200106041998,1.1930106412795818,95.74548465571858,99.25838150309885,4.647770289971928,0.2990767643732864,4.164957523045284,5.162404846888446,-0.0631779184611064,101081.6928603652,-0.1127272089799375,0.0782196720022934,0.3657023652977427,0.2852614702438103,5.094930628018595
CLONE_0282,1.0881707822962634,0.1537594124595742,0.913694615236714,1.3468008685576205,13732065.126883311,1003750.4556498162,12545404.47701561,14831211.382066196,95.56744598859768,2.078867507268554,93.02517559009053,98.60344851727142,5.00411973730184,0.3502754761548549,4.575215497185214,5.549290407923376,-0.0046481382015868,31725.359568007036,-0.0566040794819862,0.0117955091761395,0.2631766336671095,0.8017896589566277,5.351468484643652
CLONE_0283,1.546147140083974,0.1100119772903714,1.3921445467855826,1.677545821106676,12609594.425406776,455885.3856107289,11930418.04437308,13381237.42284047,95.0983785932681,2.370729948313938,92.64493374663172,99.76294840647012,3.9502335410410474,0.4393181147372805,2.9586813601905435,4.446469114598822,0.0122772849278507,111585.15973297168,0.4204830309557795,-0.0502666192547894,0.1024382252779462,1.3877625710351995,4.430710193785434
CLONE_0284,1.5385901244711857,0.1788812208560589,1.2275768871492092,1.7726834331350745,13480389.809610924,839923.6057158898,11761660.229505816,14336112.271417197,95.98109972257792,1.1157630966986831,94.2513337531947,97.51426796942148,0.8331394633350391,0.2069705851489423,0.4680198731220157,1.094999678704521,-0.0144692082771564,146193.54728383353,0.0430362568089707,-0.0437855027655023,0.2137246942116517,1.2097554206015144,1.256749968306049
CLONE_0285,0.9323228066093946,0.1453089658811655,0.7633782063146776,1.1959690106172651,13809783.891853862,495576.8451290656,13135122.232487235,14642500.78701736,96.79821135487504,2.125930580170487,93.9316462071494,99.68415021398644,1.385030096529943,0.3517230685128324,0.7280071367686571,1.789041668166145,-0.0145086902928105,39849.93273801307,0.1242141468198204,0.0026473149809493,0.2275472980781385,0.7201752710288,1.7648173359202226
CLONE_0286,2.2409463942940215,0.1379939695094687,2.089177565238343,2.4740917699066554,11815834.29470692,989608.873344238,10103282.38992025,12771765.382505396,95.32514602097405,1.9655216691874715,92.7355545563319,97.89063502137095,8.707351810056206,0.4400807922229671,8.08319327743869,9.465136540961348,-0.0500535647554938,253066.7922239377,0.0551361576531684,0.0338331452603774,0.4168402065127766,1.3068298365124398,9.075579309802503
CLONE_0287,0.6917114361040854,0.1141423662643744,0.5213966218148853,0.7952082046536896,14971316.71572402,453514.5503428493,14128126.488555592,15614663.842494328,97.29639235372149,1.242793615832823,96.28242589821144,100.0,2.785388328221215,0.3361398484939271,2.358225951387309,3.1357365478215,-0.007413993593483,101379.55560888127,0.2092683518416158,-0.0748230636819125,0.1965832316539554,0.5557325666227456,3.2422598422346867
CLONE_0288,1.1593373439103214,0.1132207864184058,0.9831749650199276,1.2988723643602191,13479992.959102329,669250.9986003487,12577209.278126048,14241936.289863668,96.0041321085808,1.848415780153986,93.8436715963992,99.63563809227092,0.7976036484554341,0.2560007284432699,0.3918031383616016,1.2701423618081578,-0.0009097312068185,-36274.48671782352,0.2166400089823509,-0.0221637813147512,0.3211732129781283,0.7869892442411144,0.8605145136780228
CLONE_0289,1.5599648183887482,0.1485300236246147,1.3482114594243348,1.742852780154985,12558673.665955111,853825.0095775202,11092271.430465735,13533135.750915756,95.5779699672897,2.2883577294111386,90.87407258894812,98.69403841376976,3.4205367704663296,0.2342099068186252,3.133177669972373,3.859738902671133,-0.0182794934551631,-43673.42581398704,0.5963856000976893,-0.0230475053017541,0.4065737606899502,0.9257240556324196,3.795233097200718
CLONE_0290,2.1378176040543546,0.2348413858393138,1.7729476165522786,2.4031298481305967,11238341.007914755,1184235.377687748,9374705.003887145,13260000.178842936,94.6693066744626,1.3162745927167063,92.1250538694683,95.86806236396924,1.5291433993084969,0.3876067517486776,0.8254864163123844,2.05022916935708,-0.0577851256987703,279754.1917880438,0.2740956884676172,0.0029952763295507,0.4371222511995852,1.2033299603160115,2.013786457160285
CLONE_0291,2.332907259017459,0.2262437711495211,1.9922078869357565,2.576918229550051,11110294.29462669,1052133.7653576606,9237655.1775827,12599419.767982602,95.39975667207923,1.8350579242472376,92.81877099109197,98.43805020160568,0.9358567657022194,0.3114288320138715,0.6151149982690856,1.5434875671102253,-0.0844010227449568,134893.26979934057,0.6072431025764503,-0.0201750286973296,0.402404867527516,1.3941340224985581,1.1857781226921504
CLONE_0292,0.6042171680058191,0.1636823168853328,0.3334758050252749,0.8029348753107843,14871945.049507253,780394.9113573952,13699259.797172386,16081786.896932004,95.87102425709992,1.859073886877329,93.20090599767158,98.9354310999333,1.6417258619862272,0.2963350947905317,1.1787144574510815,1.9787648776397924,-0.0451266915021628,-33105.07125012668,0.5638978908720254,-0.0648579726690642,0.1108607363568049,0.5372332078412708,2.072804880129213
CLONE_0293,0.4126206196154081,0.1275073040906185,0.2713453605000974,0.6460423159652366,15144689.308535626,1402070.8706492926,12659793.304358171,17003279.218853213,96.18837914485192,1.858855144240309,93.33299070265568,98.9035870616142,3.7758926322078255,0.279415511339776,3.3234645148167914,4.089699440941706,-0.0061745076076305,256413.67112099857,0.3563610923468728,-0.0038812927853893,0.6244105867720561,0.15497593640710178,4.147187066965034
CLONE_0294,3.752963126226568,0.1688952221244659,3.519847340605754,3.989247389214427,8522546.280060038,868640.8534341999,7350843.931431872,9629752.534575293,95.00563316147606,2.905331425177469,89.38511376873115,98.65057712381522,1.9777995284274752,0.165481506292847,1.7247355922897838,2.203973980287779,-0.0314606393558034,120198.65568487636,0.6044670468815844,0.0200316225281601,0.2010234291769065,2.9985296090180196,2.042246331252161
CLONE_0295,1.900247733205072,0.140892979205786,1.678294368763739,2.1078853250412393,11776979.131214589,804501.1686830559,10123349.193556355,12979083.13116104,96.1886538182559,1.549866177467676,94.10415114343787,98.42362338243346,4.4788820019736795,0.3228033612806703,4.018535408442029,4.775896374150564,0.0319930023788603,157809.97674462153,0.4715716365112998,0.0133423155776551,0.1607806277636286,1.5947247097539483,4.645165852172445
CLONE_0296,0.8607557195873605,0.156401990929364,0.6922386978142043,1.1236825604836025,14299837.751055364,981739.829845762,13508145.035409616,16139909.296991289,96.66359794421032,1.2719098239295676,94.8933084786589,98.60763726343068,4.547877553824246,0.3083180065733468,3.86525669187119,4.954121294736731,0.0027249136921187,89299.38382372879,0.0895873934113407,0.0570466661839866,0.2457729960522639,0.6492052075152526,4.711918988341559
CLONE_0297,4.521335335839461,0.1931018853117298,4.254858968113847,4.809729102084516,7710832.597100282,876297.7930346642,6259281.445817171,8799699.05034149,92.5469987014582,1.1541629760652523,90.11223980794124,93.78261211543467,6.292301421795955,0.2872662769953613,5.873475979895429,6.70740388285417,-0.0269804772285409,18748.07556042803,0.1345792836334275,-0.1026069276141985,0.2052489586286641,3.59333596654743,6.401239416652496
CLONE_0298,1.4929096759319591,0.1651047581099196,1.23921655373051,1.687464816066572,12534796.765851883,856291.7331765336,11210165.809151344,13748906.440287098,95.9611651245268,1.83634439635386,92.15842345206806,98.31068859335596,0.7303451205622035,0.1962105098457568,0.447342668723,1.022105905132986,0.0061710635245788,225484.6674026498,0.5072911761198544,-0.0066660155025182,0.2982245873459138,1.0476873038824288,0.7101848492859089
CLONE_0299,3.473668827763382,0.2246530632550565,3.186147958231331,3.780589658252206,8850251.650349557,811537.6819995497,7443475.418492409,9851752.257552825,93.85324406394156,1.616836209471433,91.1572156169511,95.82112366781986,7.487280642807992,0.2195654898638055,7.171419475272249,7.819083338840917,-0.0879855450439148,99939.53062162582,0.2144039096631426,-0.0415234928204884,0.189722695925588,2.814635013007436,7.500712441455535
CLONE_0300,1.401174467595337,0.2382310742291906,1.1246127918843176,1.7809703527234153,13435181.93861558,954031.37172016,12503185.55130763,14984049.09018449,94.474646793815,1.89430123094305,90.91585847421872,96.50438699548934,0.8528400931821825,0.2938474217787497,0.4463250728353868,1.2953984098907547,-0.0773870057846036,342211.7800665238,0.622427450291641,0.0165590818023581,0.4642696959246327,0.7506516235874908,0.9760709085975868
CLONE_0301,6.3501349932630085,0.2913259523834706,5.971711270303822,6.834897518036118,5361358.866896896,709948.6445687981,4159733.539497982,6304283.887568852,91.6386164548349,1.2191448389928208,89.91861123172133,93.34215771406492,4.081822085503401,0.3793680944759356,3.591022843742071,4.867439667832389,-0.1075404419027616,55083.79287357888,-0.0244020613369317,-0.0708816691092613,0.2086965114299617,5.024883973059696,4.084674468464014
CLONE_0302,5.35922911803068,0.1611130231090559,5.1275763930213225,5.561445187592638,6206698.928540361,703282.1326760156,5043307.330905644,7471108.927988316,92.19218460353156,1.207979884503902,89.82781571270006,94.0522157751968,9.544296829353268,0.2851795443633934,9.028600790028497,9.901370550912066,-0.0159405653403056,53267.163648457004,0.3027879532224375,-0.0336474355498439,0.1020617578154773,4.812256773708579,9.914476089031883
CLONE_0303,1.2340874791105485,0.1118763829459297,1.1218559439075166,1.4614159759181558,13117664.609218584,976920.386266148,11447907.68096864,14408993.35138904,95.39038355921925,1.6557882779034128,92.37892714439144,97.72878680179174,3.663759824075576,0.2064925295771069,3.385466660567083,3.9656340241512775,-0.0193222438894664,174276.14603329494,0.5303994953597795,-0.0101220916549423,0.1987816517043366,0.9887735316653128,4.093104335227051
CLONE_0304,2.9622424656743753,0.2124776336974359,2.6750008065561457,3.3057719056370343,9638126.444786211,535991.3429858775,8860306.742129374,10470555.530830426,94.31977051156896,1.4281544175265042,91.55790944154552,95.55545755227838,11.150037337547314,0.3309630595437237,10.73541866048006,11.612761286486096,-0.0449244560917091,73741.2652841241,0.4156397773902608,-0.0182113902816592,0.2212057300575144,2.306977458447503,11.454292886835328
CLONE_0305,2.292021682747459,0.1695751449814125,2.071711807457147,2.5971768701994145,11402895.501877615,931586.684390676,9456691.109582022,12417684.778244665,95.80739260437169,2.2232689044590797,91.07867333987387,98.15140853846027,2.9143357564262895,0.2499006391977992,2.6073665734682137,3.2957096297238353,-0.0441657017617756,154714.911337131,0.5186078172859941,0.0825569893656743,0.3623087637591159,1.4616021403621384,3.1171474462983766
CLONE_0306,3.6339423117261385,0.2925399649186587,3.2447091603948475,4.07052281566006,8972109.68988816,652677.781163215,7987423.472837892,9723955.989405852,93.69727321156456,1.7076921676162775,90.9575580264654,95.75645197959736,2.567862849577418,0.3251125131793984,2.213479752775514,3.3005525898087216,-0.107019210196298,187679.70648074776,0.2478194715719303,-0.013897106850431,0.3809038347721639,2.24975974984883,2.5151390688214637
CLONE_0307,0.8048967845917749,0.1143977332735458,0.6080069008076324,0.955446759056915,14681886.810559437,402932.08175704576,14053415.565347709,15218642.98868633,95.99621983201924,0.9354860227253524,94.56895164865377,97.13460170635317,6.5305203013508395,0.3444201485368082,5.904382775529705,6.9599989143198036,-0.0193503589922819,-35428.64564637807,-0.0870091690887485,0.0990403134422783,0.2096272048764713,0.6361685214237418,6.906277049181338
CLONE_0308,2.3191827140940258,0.2259366441535511,2.041442251646643,2.5776766354908296,10948464.531731678,807453.1857105963,10223761.612620687,12389085.511969604,95.3967350852797,1.3480834809459092,93.31495716437163,97.52314556624124,4.377148117467987,0.3526413914027579,3.89896220978116,5.098362038335101,-0.044652908876636,240240.2441844169,0.1369837442666612,-0.0009197719103492,0.2444685299514027,1.752215525290755,4.380702670977465
CLONE_0309,3.2004267006081015,0.2032738419759491,2.9672629103421113,3.487555989327143,9341804.427182544,584896.6074811387,8707716.029778149,10471307.412143614,94.01362430629348,1.966217180851563,91.86949370444668,97.4956638012167,1.018131848162149,0.1111278226721542,0.7987201362820339,1.1952353112503709,-0.0248774918740058,123384.90674835184,0.1178524626103421,0.0235652474461388,0.1734584855315931,2.645285532065747,1.0107277020264331
CLONE_0310,0.4086887862496397,0.165124075734574,0.2122937869559671,0.6876300012760949,15383939.702422226,844469.591720605,14080200.272439362,16199761.113862636,96.80380788309006,0.8840251344287355,95.50233353142067,98.08046561682067,6.166785912058781,0.3268212489746041,5.742570970335793,6.738964221979757,0.0221738367139377,267347.813182163,-0.0640014251279902,-0.0046348932056575,-0.0251441245774912,0.41896490800452435,6.413164477041586
CLONE_0311,0.5606779939418318,0.1739232822050435,0.4010017076141006,0.8495538345660152,15052521.42561535,1024580.375088481,13840914.037931357,16486617.50145643,95.6907683964952,0.951960166652793,94.75076798350352,97.19339980073664,7.760971902905455,0.324039721763538,7.165636056202922,8.142496980162395,-0.057514491695182,-224743.51442157853,0.2437342275311452,0.0657015817103953,0.4100274583494125,0.3307846211334152,7.845870401606807
CLONE_0312,0.3882182992889929,0.1628780987371427,0.1407534339180602,0.6829020010166716,15593042.414554097,1042849.4123729063,14442034.11995917,17743727.563243452,96.42624716720036,1.969220366323288,93.58086165160675,99.7513964009741,0.436685512222127,0.2536673093728661,0.1002635657973931,0.8276793719794153,-0.0183456989353946,123285.40544102644,0.4089359846436077,0.0103479783884997,0.4902591182090737,0.19789073820694494,0.6887510716731354
CLONE_0313,1.3125093878028973,0.1340383744939877,1.1466599394103931,1.4895898453051597,13230733.935792947,887195.0639143548,12532737.453961918,15000962.746173818,96.74054595437264,1.7686270389107002,94.65923248576406,98.9397857762918,0.6134393907642374,0.235122517694743,0.3255688055167114,1.0246379018797305,-0.0026001479671745,236700.64329300472,0.2347391937046658,0.0008862503918057,0.2173603375046758,1.0272219042920039,1.1794949978130334
CLONE_0314,2.567608069106689,0.1621757919025513,2.34500652486817,2.8024001975572,11380511.666360376,853056.7872679138,10006290.63763748,12647699.905753428,94.955118746645,1.79498362144834,91.9205539318056,97.6125743875806,4.9098320657037435,0.3682966492152313,4.408598073241982,5.488295617121091,-0.0248545306836117,55573.40080496128,-0.0215865865165591,-0.0181147277577283,0.244620483019387,1.9395185430373352,5.242356266666909
CLONE_0315,4.129852274003668,0.2592542128382448,3.7089197149519864,4.586713447055007,8708829.491861125,467906.3704412014,7757608.3645549,9199624.401829654,93.57949067912428,1.5892277950130664,90.77498223668624,95.3477254948766,2.109523566625209,0.1977322248809869,1.8945487135436552,2.469087968665467,-0.0814472025272563,97270.1608811768,-0.0084412675270461,0.0034052988180552,0.3459111016807729,2.701290524124213,2.3961380467850217
CLONE_0316,1.5645274933983355,0.1774183979646206,1.3542591275236855,1.8986233145816325,13162345.71276856,922781.5290950486,11678433.828573084,14583324.533073418,96.02387192856108,1.568456604075884,94.23592046829908,98.81074421705704,0.802613114546549,0.2935586591022848,0.3993355601299641,1.1429535832686442,-0.0312798874432488,181748.2118157188,0.2229202947713495,-0.0439916582446858,0.3164410417901626,1.0694467834780148,0.9953338173082502
CLONE_0317,4.491367360280947,0.2994372143461963,3.980612908613254,4.891387138900846,7718918.997131529,653560.6293953062,6961692.902462737,8621741.529163627,92.95095574155428,2.235381794120752,90.81302117889338,98.0371903622809,7.495757231640789,0.4540420617095664,6.868476209147034,8.450580244899838,-0.0972184668982431,151126.6720553427,0.5606473074275207,0.0418127446797022,0.378662435896212,2.7906552551322235,7.659087397001484
CLONE_0318,0.5939020767731897,0.1924624181641255,0.2639739020040041,0.8537722326062201,15382241.506238284,645575.8350847997,14547552.863487544,16447386.74339841,96.71608818279604,1.611189312750556,94.87205789345816,99.78784002396272,6.2047231544131805,0.3183381664542341,5.800937784774843,6.736422168020196,-0.0597685020451807,-116836.28757659938,0.1596764047393048,-0.102085839803228,0.2914039966270205,0.42083663799639465,6.107695138183876
CLONE_0319,0.4390530785331433,0.1036855272856702,0.3160867464104196,0.5678656605394282,15816828.220020903,963783.9978272534,14291525.582358114,16959869.238487296,96.70769761623788,0.9246426240622052,95.16403544792875,97.84275056574872,0.7566163137130409,0.3130050309551091,0.3605559524623006,1.1724073256311005,0.0262315406539179,-34425.73234014504,-0.0213555541269851,0.0428027645228452,0.3693899521012519,0.27687128288387836,1.0588648390998803
CLONE_0320,1.2441218069579931,0.2232899576698941,0.9391304850618852,1.616827171464903,13334460.258474931,835485.5987850736,11963063.40768366,14409139.635649702,96.39671186829356,1.6440627040122566,94.83755564306894,100.0,0.7119998094737551,0.1869050809235197,0.4471018324537208,0.9319055317191252,-0.0599225992286419,166976.49276448748,0.4691689898286601,0.0241009517509083,0.5268667314885599,0.5886354169523941,0.9947441993703471
CLONE_0321,1.885086510792931,0.2498019787292518,1.5798221526818368,2.2730336584862907,12057598.27484153,629150.9935569966,11330519.08465348,13029541.27257554,95.61813628806097,2.200049191582469,91.259789841813,98.12222519460104,3.2021914893741332,0.2161600696420608,2.8657118819421172,3.60356689855813,-0.0865867561464456,98751.53888013693,0.1549956976208119,-0.0204192353373177,0.3693080773065928,1.1889088359354,3.57981888849001
CLONE_0322,1.4224366767331191,0.1619216494282986,1.1943791646650332,1.6400126713235614,12750772.523515442,723341.5643338065,11058194.49272756,13240296.938292406,95.99087266649884,1.244159130995698,94.65736791757932,98.2229848175899,7.368162588712666,0.3827333251442081,6.554682012101311,7.766911697471035,-0.0548038695977654,165982.21074409786,0.1928658885016007,0.0662243540555131,0.2658911393396033,1.044223368118111,7.722059714978461
CLONE_0323,0.3994737796093354,0.114775254661848,0.2649785525610588,0.5961129979954698,15256185.617337886,928843.2229205788,13550718.963366453,16310022.357479,96.35079945621467,0.8434442786165647,95.40926733407775,98.00659451768176,0.6644758658176599,0.2010866560832198,0.4032423886868778,0.8971068529026933,-0.0133651958351345,71831.81582328296,0.0075452025750185,-0.0214551527882722,0.1353724943249463,0.34539601764620576,0.8160656020303062
CLONE_0324,1.4788756997292587,0.1209543987295902,1.2959224327561685,1.6157626297676593,12702650.197983203,1036863.255520442,11140673.239961077,14055878.040391868,94.52357360957384,1.743550017306628,92.7515780697344,97.92741407507349,6.132515511350612,0.241582568915423,5.835502488698893,6.542383877707885,-0.0189664718103679,218527.8051165832,0.1486518104137717,0.0605177996083889,0.1197782190703583,1.301738602189258,6.742200514434282
CLONE_0325,0.5707153959631045,0.1241768902344584,0.3754955788145284,0.7356663907197242,15207880.551154817,932730.0904527636,13531738.520791478,16262572.83200677,96.64652734872072,1.739923511828555,93.8704011415764,98.37879051161302,5.552278867966983,0.2512196385641848,5.341213372825603,5.987459875572508,0.0246009447930017,115607.49530672042,0.55411658892203,0.0876717578475185,0.5194928509044899,0.2742328278591465,6.128090626396581
CLONE_0326,2.478313016903028,0.1755426531875615,2.210881617590727,2.722795217813953,11382258.845479032,1198414.420405317,9622026.267482068,13325609.15636373,94.3033376957047,2.2344600048133025,91.64778782819424,98.25117588258162,3.8202714346855298,0.3647205735588464,3.1948626185066327,4.273456840509361,-0.0122874096032496,305497.6062054648,-0.0574178552732831,-0.0548607192661026,0.1610182181142043,2.0792594709920644,4.185499246130561
CLONE_0327,1.9293284975333247,0.1926191888353974,1.667712787913554,2.1240431303310765,12008645.15817777,946957.3645786472,10679384.78160746,13673756.83283397,95.32629766303556,1.3207901390484251,92.41594334795678,96.69703969521044,0.992953753496285,0.3026336048427568,0.491485517972472,1.4504219842194643,-0.0423139394309604,65547.28391371766,0.2044209435950917,-0.0669194334452529,0.286420601173972,1.3767290694077539,1.0065987918658175
CLONE_0328,0.674812602545364,0.2131021151304433,0.425264865687827,1.0674207170208576,14625653.492284875,1401410.143623964,12765063.319875658,17118494.56572686,95.94866502380556,1.1678927585833272,94.92151933854916,98.50574348558168,2.3519711091832236,0.4130846304425987,1.6286734794825253,2.805581600234374,-0.0240397574909827,317602.14087635186,0.2947799448775428,0.0562553635885524,0.2642150454178036,0.49651696011533436,2.4985013393951356
