clone_id,process_condition,baseline_quality_score,process_quality_score,quality_score_gain,glycan_maturity,process_glycan_maturity,galactosylation_level,process_galactosylation_level,sialylation_capacity,process_sialylation_capacity,mannose_retention_risk,process_mannose_retention_risk,aggregation_propensity,process_aggregation_propensity,product_quality_consistency,process_quality_consistency,quality_response,stress_penalty,pred_late_qp,pred_qp_drop,pred_late_agg,pred_rescue_score,pred_rescue_label,is_aggressive,is_super,quality_pass,quality_risk_flag,production_score,combined_quality_utility,combined_quality_utility_guarded,combined_rank
CLONE_1352,stress_minimized,-0.22803216437991913,0.03786459027227493,0.2658967546521941,0.8491769070279759,0.9113242763239305,0.2686996286398467,0.28612534959627767,1.0,1.0,0.4584001208938857,0.396252751597931,0.6778527957038141,0.5908464786894775,0.8847074939422107,0.9592843370973564,0.7429473859190939,-0.07425568178622245,4.04892599562796e-08,0.4508007103925336,6.18771181080188,0.3950437813105342,0,0,0,True,PASS,-0.3977700551019266,-0.22351619695224598,-0.22351619695224598,525.0
CLONE_0487,stress_minimized,-0.20327989495455723,0.045340243485351255,0.2486201384399085,0.5907298549992569,0.6460630812351814,0.7704754766692943,0.7884395405114349,0.5323816324213984,0.5510144721307068,0.3446179417378651,0.28928471550194057,0.5651380568458829,0.4876715401155886,0.7095870160429252,0.7759868875260345,0.6066645247184898,-0.10073446379034193,4.5923533971681814e-08,0.3561644349776341,9.046934176967245,0.6480993785028836,1,0,0,True,PASS,-0.40974121229722615,-0.22770862998419517,-0.22770862998419517,526.0
CLONE_0626,stress_minimized,-0.28493499783715664,-0.04042414228457841,0.24451085555257823,0.5976121789786546,0.6518613278563251,0.8287713431821817,0.846936169378308,0.6172724675618396,0.6359299272219762,0.5032006201299599,0.4489514712522894,0.5584813095465259,0.4825325011177871,0.6387782962195215,0.7038772748727261,0.5849829775534103,-0.0849596439862605,4.05550978379587e-08,0.4898170412284007,4.890269002986261,0.2506384319095893,0,0,0,True,PASS,-0.35670065788687944,-0.23019005164595904,-0.23019005164595904,527.0
CLONE_3002,stress_minimized,0.052339329320260704,0.2625607373234834,0.2102214080032227,0.7935535881119438,0.8416570871243785,0.9900256435751016,1.0,0.2356201167221797,0.25154031202112026,0.4335235363284609,0.38542003731602614,0.5816709762716537,0.514326077654245,0.7122172455315117,0.7699414443464334,0.4620699802486953,-0.13337671585669478,5.6655038840691455e-08,0.3652967830275995,9.445709133292052,0.6188688664795561,1,0,0,True,PASS,-0.5588864447895743,-0.2303075719443512,-0.2303075719443512,528.0
CLONE_0334,stress_minimized,0.4110554542970455,0.6356855422753306,0.2246300879782851,0.945086642848226,0.9948495653971997,0.5172828933123739,0.5355952215372226,0.3889234151598114,0.40335613044249286,0.1759402118852104,0.12617728933623662,0.2303556368998691,0.1606875453313058,0.807921163019097,0.8676366700778655,0.4952584509794754,-0.12399572121557068,1.224935153260753e-07,0.417149626694861,9.465305983426475,0.574238359846489,0,0,0,True,PASS,-0.8098121926047436,-0.2316130986527139,-0.2316130986527139,529.0
CLONE_1877,stress_minimized,0.11218629371232937,0.3291249815173363,0.21693868780500697,0.6874337720197001,0.7491555204528156,0.4160816091580639,0.43575267877310375,0.805423138825628,0.8259561577491142,0.3504229007680547,0.2887011523349392,0.0,0.0,0.7507795143520611,0.8248456124717998,0.7344349686623103,-0.09355436409980915,9.235215288064957e-08,0.4755149854384353,6.721676576584212,0.4184538733054325,0,0,0,True,PASS,-0.6076833001263613,-0.23295998746888222,-0.23295998746888222,530.0
CLONE_0292,stress_minimized,0.3257305209314593,0.5718449934074251,0.2461144724759658,0.6655007366054044,0.7208716581841973,0.9799412247764008,0.9952026539200086,0.9341861270952212,0.9530372304559611,0.5558796912955576,0.5005087697167647,0.2535202006808805,0.17600091047057054,0.7264665760703066,0.7929116819648581,0.6074184315758564,-0.09352339869610077,3.290349783285659e-08,0.3946836328205667,9.189640792529644,0.596883220771054,1,0,0,True,PASS,-0.7697205842014598,-0.23309435315790583,-0.23309435315790583,531.0
CLONE_4976,stress_minimized,-0.4283099124652022,-0.1659209135290262,0.26238899893617607,0.5527795129988294,0.6117331920624265,0.6352404444770497,0.6506305706387576,0.5844550334722721,0.6069688264176346,0.4692191285821729,0.4102654495185759,0.4194522465439954,0.33691709585495955,0.6432234046142805,0.713967819490597,0.6790735812719402,-0.08832212059823884,7.819972706460143e-08,0.3491174602196455,9.0460356556224,0.6594223912834974,1,0,0,True,PASS,-0.2827792026582616,-0.23603588700656744,-0.23603588700656744,532.0
CLONE_0473,stress_minimized,-0.5452777941934233,-0.31428324905454885,0.2309945451388744,0.5538843007724789,0.6049437959861078,0.5110454176295852,0.5290707626599777,0.4495948175341944,0.46697586548095715,0.3853974481878788,0.33433795297424984,0.3149893019382079,0.24350600863912733,0.4840895486283849,0.5453609428847397,0.5211899042725794,-0.12215482582128122,1.4448971411989072e-07,0.3276099503445546,9.914782006493969,0.5583609712478103,0,0,0,True,PASS,-0.19527546065380363,-0.24287857601410173,-0.24287857601410173,533.0
CLONE_0299,stress_minimized,0.21190436405287155,0.3870473400805316,0.17514297602766005,1.0,1.0,0.6599644105761636,0.6761473935271923,0.4960838834871756,0.5158443204421562,0.5731740453706822,0.5161319564601078,0.281482205919518,0.20162328144471386,0.7411128684995151,0.8095633751922043,0.6408417782114876,-0.1253646968112588,2.444656743302404e-07,0.5060973225466774,7.370611682435803,0.4581645480294,0,0,0,True,PASS,-0.6652945641973147,-0.24435780248617617,-0.24435780248617617,534.0
CLONE_4002,stress_minimized,0.11611595904534724,0.3189869459310806,0.20287098688573338,0.9710584181590556,1.0,0.4839275690438497,0.5002045835412479,0.538993130191168,0.5592284886043408,0.1794200314409131,0.1272558478692771,0.5322123659022905,0.4591825089020001,0.4965551482501506,0.5591521685361138,0.5432836714327199,-0.13414246752439182,1.0930314664707112e-07,0.4341353160841898,8.125885084935227,0.5814844542033746,0,0,0,True,PASS,-0.6200504460498081,-0.2444354892574526,-0.2444354892574526,535.0
CLONE_1492,stress_minimized,0.295883361004998,0.5073073562668504,0.2114239952618524,0.6703173889514367,0.7203591132511655,0.9967119628040992,1.0,0.4609418411165947,0.4774763117178533,0.4449454776726433,0.3949037533729145,0.2639370962304849,0.19387868221086452,0.8793096568532319,0.9393597260129065,0.5008344859945766,-0.1106575122802682,2.7539380206709978e-08,0.3548801217032081,10.222778863868871,0.5853352968013188,1,0,0,True,PASS,-0.7479284883184412,-0.24583415048432453,-0.24583415048432453,536.0
CLONE_0319,stress_minimized,0.9406928508115109,1.1573541601413313,0.21666130932982042,0.9252726511828534,0.9824176550919393,0.7933889606945191,0.8073453518583862,0.4428024415074156,0.4615225150503568,0.0982037207832171,0.04105871687413116,0.1298358342378703,0.04983282876514998,1.0,1.0,0.6429000781817187,-0.08029488224505299,2.498445397719584e-08,0.4841056179202558,8.124832665908702,0.5116935079684579,0,0,0,True,PASS,-1.191177615524116,-0.2517649052579371,-0.2517649052579371,537.0
CLONE_4899,stress_minimized,0.5259391886442346,0.718533213993622,0.1925940253493874,0.7534601632128576,0.8095813182551544,0.7396613382426145,0.7564231715497897,0.4866057061043634,0.5039429770605884,0.0,0.0,0.3805952177429539,0.30202560068373835,0.8630057736280455,0.9303511596788017,0.6224231008459364,-0.09585250523486386,5.4706366607039116e-08,0.5661731400898911,4.907000920370104,0.1771445263872775,0,0,0,True,PASS,-0.9104796242035812,-0.2588744889246999,-0.2588744889246999,538.0
CLONE_2861,stress_minimized,-0.3618956656166404,-0.1323346292949986,0.2295610363216418,0.5119882510747218,0.5634559394225507,0.7375523573151498,0.7522510317944495,0.3923847507886664,0.4104452426960619,0.2774179000612428,0.22595021171341395,0.5712007339066865,0.49914597021972607,0.6904647198133083,0.7522259458307029,0.5293537669565768,-0.11349859649092005,8.680537158035955e-08,0.4278030151802654,7.053338718811647,0.4958717199962124,0,0,0,True,PASS,-0.3433214483564207,-0.25892672073185186,-0.25892672073185186,539.0
CLONE_1011,stress_minimized,0.20361623748965058,0.36356544121633516,0.15994920372668459,1.0,1.0,0.2678474614844807,0.2867968029473911,0.8653820620259798,0.8819510492710674,0.2336688775214759,0.18292792240514288,0.3623942120042577,0.2913568748413915,0.5786686547883428,0.6395578009279425,0.5148191023266597,-0.13337544160819803,1.4594966255809497e-07,0.3909927265106851,9.980381299638776,0.5774142030015756,0,0,0,True,PASS,-0.6917236924662931,-0.2696080389932417,-0.2696080389932417,540.0
CLONE_4140,stress_minimized,0.03557127656306294,0.20832136203730078,0.17275008547423784,1.0,1.0,0.2541335204027849,0.27017218375641877,0.3158899030831584,0.3326604230885806,0.3834672436520697,0.32670968001990275,0.2141535969398566,0.13469300785482294,0.9154333979291984,0.9835424742877987,0.6351512726433381,-0.07815531330207984,3.2272584603599053e-08,0.4347560832080661,7.34291715499967,0.5031911514441434,0,0,0,True,PASS,-0.595163159779835,-0.2737693510529807,-0.2737693510529807,541.0
CLONE_0444,stress_minimized,-0.7604983944718453,-0.5213023947639032,0.23919599970794214,0.572644723742109,0.6257208081942568,0.366181776755781,0.3835107077095722,0.3518040911058481,0.3709047990809471,0.282265738231706,0.22918965377955808,0.6059246317914255,0.5316181135584185,0.5866922482845391,0.6503835496271166,0.5615216890429579,-0.09631815040824816,7.665404499427752e-08,0.3531570551308006,8.251647465852296,0.6675305449562932,1,0,0,True,PASS,-0.11007280693298482,-0.27456464206535214,-0.27456464206535214,542.0
CLONE_0694,stress_minimized,-0.1680837620814739,0.053108920565630574,0.22119268264710448,0.7243655639786069,0.7734796620833511,0.433101898193476,0.4482197037951136,0.8632178062468316,0.8824655648052069,0.1593715321593468,0.11025743405460256,0.6367128939320859,0.5679531565854439,0.4937107719983972,0.5526476897240903,0.4822819620948845,-0.1405403701253322,9.41315038420216e-08,0.4310658894040376,7.607086374984331,0.5412434758929389,0,0,0,True,PASS,-0.49585534135024734,-0.27626963658389614,-0.27626963658389614,543.0
CLONE_4459,stress_minimized,0.15995035943983904,0.39728746299760753,0.2373371035577685,0.7095190195493246,0.7623390004971843,0.7350159296880927,0.7527622766155783,0.6648429515204735,0.6814307833615163,0.2220296152924587,0.169209634344599,0.4835478566328589,0.4095998833058553,0.6834543052216668,0.7468382823590984,0.5563996189571936,-0.08923250985467551,5.5592454541675854e-08,0.3825893805062387,9.613064975474517,0.5965907111645392,1,0,0,True,PASS,-0.7365779235499479,-0.2830317689309257,-0.2830317689309257,544.0
CLONE_1653,stress_minimized,-0.26638339598665384,-0.03175087794627532,0.23463251804037852,0.5562444507973179,0.61157040755789,0.6250180772478942,0.6372286059751406,0.4782369133271301,0.4964474651774568,0.3161359981800568,0.2608100414194846,0.5520511103627367,0.4745947708979356,0.948946408245601,1.0,0.6065191352114436,-0.09021045541578164,5.617686192323011e-08,0.3610913187481601,9.169196434963926,0.6444257083204699,1,0,0,True,PASS,-0.45590251012765853,-0.28624185725510526,-0.28624185725510526,545.0
CLONE_1804,stress_minimized,0.24290254437053788,0.4823101408381605,0.2394075964676226,0.7404128787419718,0.7941126925576305,0.613901351000201,0.6290282056880288,0.5325814937911337,0.5516336646439683,0.1232046013035472,0.06950478748788848,0.3326895437340663,0.2575098043921441,0.7326086446597191,0.7970484212385095,0.5739962763131743,-0.14075851378924042,1.269504800338347e-07,0.4035337998701064,9.93010679968325,0.5674923791161198,0,0,0,True,PASS,-0.8171353146043037,-0.297357132427318,-0.297357132427318,546.0
CLONE_3779,stress_minimized,-0.027454044852686724,0.23481856933182263,0.26227261418450937,0.908250215562562,0.9665757316271985,0.5475491200695264,0.5665919816503238,0.5765719547068301,0.5964069302366103,0.3274415179726821,0.2691160019080457,0.6917944012974864,0.6101386788069953,0.7330150573754303,0.8030056766529939,0.6665103212927287,-0.10789092588204065,8.785442959978913e-08,0.5121657183763971,5.78792731993855,0.3080849071706911,0,0,0,True,PASS,-0.6536859370177851,-0.298284134477942,-0.298284134477942,547.0
CLONE_1376,stress_minimized,-0.26419078241698746,-0.04937552457880676,0.2148152578381807,0.8920323205671604,0.9398312033404796,0.4328616033698426,0.4478079351212001,0.7368012636349487,0.7541557440095117,0.426469266692336,0.37867038391901675,0.7292061478068046,0.6622877119241577,0.6345208002144649,0.6918794595424479,0.45597765546638414,-0.17517840187434444,6.395903341547567e-07,0.5518493181515354,8.72847662789228,0.5108390056780541,0,0,0,True,PASS,-0.47301113502195447,-0.3035568908446954,-0.3035568908446954,548.0
CLONE_2930,stress_minimized,-0.15692306443699425,0.024289113202508213,0.18121217763950245,1.0,1.0,0.3553131331635452,0.3754501607516247,0.6519109390465024,0.6717721779602901,0.4964318570219023,0.43863304723955604,0.5661239976558841,0.48520566396059933,0.708919152205947,0.7782777239447625,0.6559761956469246,-0.13966984013008477,2.2577552188420817e-07,0.4573889477869785,8.090278483543107,0.5614945456305241,0,0,0,True,PASS,-0.5241876016801276,-0.30479691572707324,-0.30479691572707324,549.0
CLONE_4652,stress_minimized,0.8858506542677818,1.0964450626308162,0.21059440836303445,0.932270597325117,0.9917014721943956,0.9997327064262004,1.0,0.7769329424785894,0.7960981831148958,0.1787600000331763,0.11932912516389761,0.6515095726401778,0.5683063478231877,1.0,1.0,0.6886174973855737,-0.08318475715758825,2.9382893645759047e-08,0.4221087273592684,10.222258044865068,0.5174533480291834,0,0,0,True,PASS,-1.255567861558446,-0.31476269188274103,-0.31476269188274103,550.0
CLONE_4867,stress_minimized,0.6771083580464748,0.9425953535821768,0.265486995535702,0.9066438379093188,0.9663761762032954,0.9597124490410388,0.9768912327881473,0.719454645192371,0.7383088445011156,0.1603638507681225,0.10063151247414584,0.7418020317742107,0.6581767581626433,0.8837274201604617,0.9554062261132337,0.6946467658795334,-0.0792983050597664,5.0333442318402676e-08,0.4374250119565426,9.579739040527944,0.5395098802351872,0,0,0,True,PASS,-1.1573756924530203,-0.3173872740389414,-0.3173872740389414,551.0
CLONE_2119,stress_minimized,0.35324093416654034,0.6192615034933151,0.26602056932677476,0.6129911243233553,0.6727234593158641,0.8759457584642644,0.8926637568844753,0.7233512810527608,0.7442040266717401,0.239901223781655,0.18016888878914628,0.3913589917477919,0.3077337227582797,0.8937603818083871,0.9654391837993975,0.6946466998501741,-0.10588616886884028,5.257819545355913e-08,0.4027447208969159,9.792642412724422,0.5643483499349594,0,0,0,True,PASS,-0.9436715520000878,-0.3184983298027265,-0.3184983298027265,552.0
CLONE_0890,stress_minimized,0.1987057132461768,0.4085194982983151,0.20981378505213827,0.933667053850174,0.9804458285741866,0.6759589819396254,0.690451496438406,0.48353656007584,0.4999660097719589,0.2693244940664089,0.22254571934239636,0.4223602592676627,0.35686997465404513,0.4602768216997373,0.5164113513685524,0.4355754944802508,-0.11320673691515941,6.759721953756854e-08,0.3606896500646059,10.644396740185268,0.5630472480923382,0,0,0,True,PASS,-0.8113345156568509,-0.3233929100747845,-0.3233929100747845,553.0
CLONE_3671,stress_minimized,0.06497444930889806,0.29610331385205735,0.23112886454315928,0.7906013195695583,0.8421382832040233,0.7665554777660608,0.7820841978056442,0.553219270274862,0.5721582617644955,0.5077213404598572,0.45618437682539215,0.2106740621539826,0.13852231306573154,0.5254782673701822,0.5873226237315402,0.5307392726893004,-0.11156601565627221,9.382319845905155e-08,0.5097590285827149,6.230217675517165,0.3502015455693553,0,0,0,True,PASS,-0.7370799207835295,-0.32380662692929474,-0.32380662692929474,554.0
CLONE_4817,stress_minimized,0.3623457485448204,0.5817538408826903,0.21940809233786995,0.8131817857553857,0.8622392502594612,0.6156463385620405,0.6302085360604266,0.5219954219146931,0.5392749323702001,0.1000329216322923,0.050975457128216745,0.2890431628046719,0.2203627124989661,0.6706277905024587,0.7294967479073493,0.481149290081511,-0.12858864720467056,7.485156730786448e-08,0.4903427595832088,7.469915948982214,0.4671729164270618,0,0,0,True,PASS,-0.9551577714140389,-0.34039312649534725,-0.34039312649534725,555.0
CLONE_0415,stress_minimized,0.10738001778073679,0.3438531225887905,0.23647310480805372,0.5614311116156315,0.6210446871701327,0.799365400428254,0.8169540516882179,0.4829694938464554,0.5039094639064405,0.3155176124432307,0.25590403688872954,0.3130651793557566,0.229606173579455,0.9870352274983518,1.0,0.6922715110900228,-0.10695873213594155,4.8872442137574666e-08,0.3508716487697131,10.721895287374805,0.5679236158101848,0,0,0,True,PASS,-0.799149317381376,-0.3419483413933093,-0.3419483413933093,556.0
CLONE_4255,stress_minimized,-0.8698159068126818,-0.6077061418100792,0.26210976500260263,0.53045431304787,0.5892127628269186,0.1282752813145349,0.14459690011329557,0.6493732923084408,0.6709858557672305,0.5632180052481085,0.50445955546906,0.3526795701686557,0.2704177404779878,0.8877755205771667,0.9582856603120249,0.6751689955809703,-0.11764467371049839,1.228941664905489e-07,0.5522893382871997,3.058566679983738,0.1975015283294448,0,0,0,True,PASS,-0.16880994256982662,-0.3443684222659277,-0.3443684222659277,557.0
CLONE_4674,stress_minimized,-0.13535453666249866,0.07966959953862705,0.2150241362011257,0.8535379464087177,0.9050043376692184,1.0,1.0,0.4475003103525822,0.4665769052221851,0.5805599923818746,0.5290936011213739,0.7690687909216841,0.6970158431569832,0.502163034298671,0.5639227038112719,0.5293278252100129,-0.12208997669815194,1.0683233133238913e-07,0.3733254957320129,9.934634884218408,0.5926267625311957,1,0,0,True,PASS,-0.6338199769078847,-0.34842414632928,-0.34842414632928,558.0
CLONE_4362,stress_minimized,-0.21376728171579612,0.05887156301961566,0.2726388447354118,0.8128595537557444,0.8735849302803547,0.6906854740643656,0.7098799790501013,0.4140441362643471,0.4351355543615306,0.42426497469608,0.3635395981714697,0.7513646593326327,0.6663491321981783,0.774483348137878,0.8473537999674103,0.7145075304922062,-0.08491112266341959,5.233208215850734e-08,0.6054072514785174,2.6290680574419825,0.1032472263858912,0,0,0,True,PASS,-0.6211390351880367,-0.3491347959049757,-0.3491347959049757,559.0
CLONE_4393,stress_minimized,0.1181428777546449,0.3274928186788754,0.20934994092423054,0.9607055691799152,1.0,0.6316510345783762,0.6471189768059611,0.3849041789440933,0.40263269614550395,0.2067970544095869,0.15685021017527018,0.5814373643990778,0.5115117824710343,0.5058264943516437,0.5657627074328238,0.4989368846863346,-0.11801173917560967,5.5762522410155106e-08,0.4305374037903506,8.509134024030265,0.6022233845462551,1,0,0,True,PASS,-0.8137046359924273,-0.35722565412390617,-0.35722565412390617,560.0
CLONE_3457,stress_minimized,-0.2746180475356464,-0.023534463334786232,0.2510835842008602,0.5428415807361626,0.5996236558119875,0.5380222699924188,0.5521486416852558,0.2726690835522212,0.29251051117002685,0.2588686194514107,0.2020865443755858,0.2428390018064817,0.16334409670032685,0.8123372223974495,0.8804757124884395,0.6356415015164982,-0.07870170147827045,3.84915076355581e-08,0.3960636826345191,8.48028642193296,0.6275544430109636,1,0,0,True,PASS,-0.5827672341853292,-0.359074125845112,-0.359074125845112,561.0
CLONE_2848,stress_minimized,0.1552400146108377,0.3798275916082713,0.2245875769974336,0.7288900294002614,0.7791210761094307,0.7495709064257566,0.765017889528703,0.4281975547515348,0.4446610669157313,0.1353332973095096,0.08510225060034024,0.5223857823429454,0.4520623169501083,0.7048975803859551,0.7651748364369583,0.504620934183387,-0.10708308542558909,5.38408048346051e-08,0.4739028899536834,7.374052263433811,0.4682894749455457,0,0,0,True,PASS,-0.8525544988578662,-0.35960166267141114,-0.35960166267141114,562.0
CLONE_4191,stress_minimized,-0.3298520422541926,-0.06689008926725948,0.26296195298693315,0.5513136722127675,0.610943675728161,0.480166934766508,0.5004172024612243,0.2161606770636016,0.23412740804581533,0.212006106886374,0.15237610337098054,0.3748419146519192,0.2913599097303683,0.9378393977611186,1.0,0.6926000703078693,-0.09246939751648733,7.82778903703425e-08,0.4162343976604453,8.153295071989326,0.5979129148026814,1,0,0,True,PASS,-0.5611087387679353,-0.36342127896766496,-0.36342127896766496,563.0
CLONE_1783,stress_minimized,0.10654721676487597,0.33792623375092934,0.23137901698605337,0.7754337405072025,0.8272627039551109,0.6633837346307178,0.6782068164139656,0.3237557150603031,0.3423105363052378,0.1629301502841544,0.1111011868362459,0.4507320768263758,0.37817152799930387,0.7167244289461376,0.7789191850836278,0.5365792689581695,-0.1420779922301439,1.730374883270652e-07,0.5196849192846194,7.029992685328569,0.41319331555924,0,0,0,True,PASS,-0.8417158568407167,-0.36985902060405823,-0.36985902060405823,564.0
CLONE_0882,stress_minimized,0.12491785324523602,0.36361516581890285,0.23869731257366683,0.7383807228182356,0.7923495590555518,0.7822310419687768,0.7985272265876735,0.3445933609257754,0.3623431737326107,0.452931465815723,0.3989626295784068,0.2784946143290698,0.2029382435968271,0.939776958423106,1.0,0.5793767247463243,-0.1483751806466801,1.4126599477306388e-07,0.5432497004153645,6.146190731573988,0.3001671739633906,0,0,0,True,PASS,-0.8628223340225462,-0.37224733408596644,-0.37224733408596644,565.0
CLONE_0669,stress_minimized,0.3408203283571574,0.5740902998923076,0.23326997153515022,0.5944121923900821,0.65547341000059,0.7808770274624139,0.7976150884921864,0.6118634758581218,0.631653035203374,0.3063741709839916,0.24531295337348377,0.1314578000126091,0.04597209535789812,1.0,1.0,0.7212243522101567,-0.08608397895332512,4.6756360522641954e-08,0.5112554721305527,6.801698453616859,0.3860028693980566,0,0,0,True,PASS,-1.0039140985827621,-0.3727123391927342,-0.3727123391927342,566.0
CLONE_3812,stress_minimized,0.1042069904072834,0.3392100687803926,0.23500307837310921,0.7316180401175778,0.7837619969539893,0.5640819778382832,0.582603399119366,0.846984789282967,0.862719897565337,0.0607696514360241,0.008625694599612599,0.7622459004274283,0.6892443608564522,0.7332053164160068,0.7957780646197006,0.54287913672823,-0.12320455131134378,2.499380944536705e-07,0.6115747490078478,5.063357421501919,0.1476575877893011,0,0,0,True,PASS,-0.8549970539950643,-0.37731420488488154,-0.37731420488488154,567.0
CLONE_0953,stress_minimized,0.3298230728049336,0.4914836447163491,0.16166057191141547,1.0,1.0,0.6603542719934706,0.6753648507892264,0.5339620698748788,0.5530409324044521,0.1497255525541879,0.09726538164765851,0.6218399100935115,0.5483956708243704,0.5499922212155022,0.6129444263033375,0.5492034181305878,-0.0980062946627757,5.7728475720569196e-08,0.59165239398769,4.372023943984027,0.1243837021193564,0,0,0,True,PASS,-0.9582828015284267,-0.3783762230305164,-0.3783762230305164,568.0
CLONE_0492,mild_temp_shift,0.5972526836906977,0.7978644562170081,0.20061177252631035,0.7111093204842527,0.7739188631461159,0.6214500319296236,0.6514950420606893,0.6147477038993009,0.6357644293832619,0.0196166657731073,0.0,0.1838235702938664,0.10845211909963055,1.0,1.0,0.7561908532372641,-0.08317788114083847,4.787079966920183e-08,0.4921879207577922,8.015059446367884,0.4962929180331087,0,0,0,True,PASS,-1.1723159649299058,-0.38424379647114015,-0.38424379647114015,569.0
CLONE_0788,stress_minimized,-0.6294973408100055,-0.38204710431865063,0.2474502364913549,0.581046417919461,0.6365447163534345,0.2940663871414229,0.31055631435301956,0.6076910333571847,0.6256873288791711,0.4785963790719184,0.42309808063794496,0.4391967931706349,0.36149917536307213,0.8781737430586812,0.9447717011794493,0.6099659686794684,-0.11572634243160822,1.1607077219470749e-07,0.480351023659106,5.95205932382392,0.3544203500368583,0,0,0,True,PASS,-0.3903037477232841,-0.3870010903614307,-0.3870010903614307,570.0
CLONE_3255,stress_minimized,-0.3141839139015037,-0.0651500194115737,0.24903389448993,0.6347207492764084,0.6907787015457371,0.479665498541339,0.49480454921611955,0.8456195698700861,0.8650718552478299,0.5770448951643579,0.5209869428950292,0.3018189461339737,0.2233378129569136,0.7544673562190511,0.8217368989422456,0.6211590453865726,-0.07392009515023511,2.65178314989761e-08,0.5874748393612064,2.876448925579011,0.0602934865535606,0,1,0,True,PASS,-0.6074715690763827,-0.39054294921045907,-0.39054294921045907,571.0
CLONE_1211,stress_minimized,-0.7117817126516586,-0.4683043395240939,0.24347737312756468,0.5798370268980055,0.6339191742180151,0.2645036130046763,0.2824976964868024,0.568142776266554,0.5864181845129011,0.438257409064648,0.38417526174463834,0.2552853127691785,0.179570306521165,0.4895703302552783,0.5544689070392899,0.5816429464001924,-0.10733402789815245,3.1906404794006106e-07,0.5888386127848377,4.3671127642562,0.175047427012149,0,0,0,True,PASS,-0.3439801737407855,-0.39370984005410886,-0.39370984005410886,572.0
CLONE_1966,stress_minimized,0.031281184254816574,0.26868628759595226,0.23740510334113568,0.6508067759508127,0.7041727410181966,0.97121188813069,0.9861485663430509,0.3257155481956618,0.34382269093409,0.2973103306313754,0.24394436556399146,0.6564455439864963,0.5817331928921589,0.8360760907669487,0.9001152488478094,0.5673193013476788,-0.10631971297954701,3.2194041652819774e-08,0.3583039256837222,10.512309137673109,0.5718029780213422,0,0,0,True,PASS,-0.8388971249575089,-0.39586375993612444,-0.39586375993612444,573.0
CLONE_0062,stress_minimized,0.347088864752973,0.5898395481184802,0.24275068336550715,0.7489121185990172,0.8034209066568718,0.5754034563848637,0.5906694379214424,0.9674863935677556,0.9864822123487069,0.3931405865431123,0.33863179848525765,0.098096565276509,0.02178426199551252,0.7834570455208922,0.8488675911903178,0.5901757611570926,-0.09011541840010112,3.2938876118206043e-08,0.4146206561697037,9.741027296848973,0.5525862405796198,0,0,0,True,PASS,-1.0651179477665997,-0.4031349494125678,-0.4031349494125678,574.0
CLONE_2068,stress_minimized,-0.5847293408096902,-0.3364320771492719,0.24829726366041827,0.5655039932089145,0.6208853871789727,0.4034775661525681,0.4215670520626487,0.4469021661200252,0.4642555503706007,0.4707705692084642,0.41538917523840607,0.431656246509786,0.35412229495170455,0.921086974776719,0.9875446475407887,0.6076278794011631,-0.1259286978033674,5.4186734919474866e-08,0.5649153801649122,3.19266175164882,0.1715893722743767,0,0,0,True,PASS,-0.4554301972067055,-0.4078309491837321,-0.4078309491837321,575.0
CLONE_0275,stress_minimized,-0.2956758510972398,-0.04797236940938391,0.24770348168785591,0.629884344309062,0.6849172524457778,0.7575216284625965,0.7759949075938515,0.4977906868257523,0.515948198595511,0.3278431321570405,0.2728102240203246,0.7456490322100839,0.6686029608186818,0.6939258641569842,0.7599653539210431,0.6006581627343166,-0.12489532695034047,1.691985349303475e-07,0.5990022034440512,4.077563614020265,0.1472191737448091,0,0,0,True,PASS,-0.6851948811091974,-0.430305876429272,-0.430305876429272,576.0
CLONE_3733,stress_minimized,0.22209781656024696,0.41753450480012283,0.19543668823987587,0.7875175929337549,0.8431497378158629,0.7743529164701258,0.7943506292826438,0.4380601937880264,0.4573534302495747,0.0,0.0,0.714791762514622,0.6369067596796707,0.6082558528697563,0.6750144267282859,0.6126428976421606,-0.12156677724223966,1.0814291767422994e-07,0.6463924432614531,3.3786960695807156,0.0800663472018469,0,0,0,True,PASS,-1.002206927485406,-0.4343103545711945,-0.4343103545711945,577.0
CLONE_4416,stress_minimized,0.7683778222546946,0.9098551141457222,0.14147729189102753,0.9980219627334412,1.0,0.9768335763665408,0.9927048674403296,0.6295318900521956,0.6500752670436588,0.0291966006264254,0.0,0.6189953962596111,0.5462523867129965,0.4413381503557894,0.5036893013957447,0.5391858506659231,-0.09015746676996182,3.3762890074182173e-08,0.5504555123360848,6.799720795233454,0.3197642436140747,0,0,0,True,PASS,-1.3313224443595184,-0.43485142095742213,-0.43485142095742213,578.0
CLONE_2464,stress_minimized,-0.8262210067754144,-0.6092426160254704,0.21697839074994407,0.5567058673153564,0.6053017189953279,0.4603280925448433,0.47410180373386146,0.4999184629097493,0.5176349683817513,0.5566310101570201,0.5080351584770486,0.6392534307227066,0.5712192383707465,0.7598069329519748,0.8181219549679405,0.4719170335994294,-0.18068810628902773,2.4995794031593025e-07,0.5478337634366875,4.905812070075674,0.2199150547153823,0,0,0,True,PASS,-0.32851587331119386,-0.44080657039690446,-0.44080657039690446,579.0
