clone_id,productivity,stability,quality_potential,G_platform,CN_true,CN_obs,k_decay_i
CLONE_1041,12.74115850719247,0.7561836924480029,0.6875912889927991,0.6795543842005075,3,3,0.05519390435082834
CLONE_1042,325.7840298403167,0.5160466725174254,0.7384979880790125,0.4392986556010838,2,1,0.0591876262988236
CLONE_1043,25.734842342760803,0.8184950438921152,0.6574134490730086,0.3840541945560403,3,2,0.046845838158763434
CLONE_1044,24.39920384569202,0.40707152382278694,0.7785217403764793,0.4842631941270408,6,7,0.051940845151481174
CLONE_1045,135.33472050532075,0.7894038468061007,0.5652019231665726,0.4768064262135987,2,2,0.06155748703551577
CLONE_1046,408.26430601703527,0.6825303535490983,0.80812638133092,0.5575570594249113,4,4,0.06082770828500414
CLONE_1047,193.21567013088247,0.6643898486123118,0.9547872004060058,0.5204689185268595,4,4,0.05592812237136389
CLONE_1048,98.10223758675943,0.5152766066046526,0.46283439608837096,0.47409431822997944,2,2,0.049838332574783546
CLONE_1049,106.46784669283515,0.674597465584302,0.5843032585219823,0.5079280256441708,3,3,0.05790837084834271
CLONE_1050,124.29870031001583,0.568852931704201,0.6771107673275059,0.40305466496126957,3,3,0.030163691541856913
CLONE_1051,121.36418492697784,0.29937713719382547,0.8505027843404003,0.5720512806840738,3,3,0.07230678087841996
CLONE_1052,88.30912489034839,0.4834769754738051,0.9126543596104464,0.6379058405285726,3,3,0.048370188095973696
CLONE_1053,73.45355199144878,0.7174410631153758,0.8644090448382162,0.39671801197791623,3,3,0.04160753032273412
CLONE_1054,67.50427672138517,0.30299666326923297,0.47774598123668477,0.36522927999304605,4,4,0.058083927186869604
CLONE_1055,40.975592167911046,0.5047404467339573,0.6519905773744545,0.4648752146499739,3,3,0.05767826483941359
CLONE_1056,53.24786173985504,0.49089996072406694,0.6162020894280551,0.3947199620387397,2,2,0.03917020406947559
CLONE_1057,20.84264327662991,0.5434431596764385,0.7321540347945841,0.3901513218710294,3,3,0.05085141505828791
CLONE_1058,56.02850294541298,0.6781937057211939,0.7639066706501011,0.3797271546871756,1,1,0.05046887323720678
CLONE_1059,33.16526204661187,0.4858310218759788,0.5591175046943345,0.4830662691664298,2,2,0.049652253364006825
CLONE_1060,34.50208769191559,0.42487419972050894,0.6749234542236694,0.464062610422501,5,5,0.07504049906255882
CLONE_1061,80.12695331482729,0.5741315995778893,0.850380992493069,0.5326136099154005,3,3,0.04974869197709694
CLONE_1062,183.3979439055345,0.5031670053808317,0.6567958019776037,0.4508950533308863,3,3,0.048402275280896336
CLONE_1063,129.81826811174068,0.6419814290665242,0.7126447242323188,0.3951237024961306,3,3,0.042179362612504046
CLONE_1064,24.287919518873846,0.2252301066979045,0.9514952741603538,0.4985227435558455,4,4,0.0406831143386254
CLONE_1065,36.85098640942736,0.6559994607784173,0.9325104425127925,0.408421510597561,5,5,0.055148726336943524
CLONE_1066,136.8994416915201,0.70822323020327,0.4409113077555434,0.5446953498862924,3,3,0.04445902520368413
CLONE_1067,33.999377876849486,0.5575078549618419,0.7542260552767377,0.3582016687370833,3,3,0.047705212145758874
CLONE_1068,57.22985439961218,0.6725792822516291,0.9312827165386741,0.31914364914847215,3,3,0.05253949256936063
CLONE_1069,103.58830058473505,0.6943468943278879,0.8029573535064777,0.362756404697428,4,4,0.05080248997199519
CLONE_1070,35.25324003438876,0.7076751250752624,0.7557040225923299,0.46346229722568855,3,3,0.05171579614961879
CLONE_1071,82.909611501009,0.7412625195307769,0.9347605114117723,0.4748972607732285,6,6,0.05166870162253642
CLONE_1072,27.624696317165977,0.6437702675591028,0.7929221070405872,0.5119801126995603,3,3,0.05845008458107373
CLONE_1073,50.24915184855058,0.5751910310286021,0.8406055826131353,0.4507487683872942,6,6,0.09676454921563193
CLONE_1074,81.71311219980417,0.5010337582769387,0.7244661061932212,0.42646766068047215,2,2,0.06798932301788219
CLONE_1075,22.496643530540176,0.2518636901267829,0.8159950993065569,0.6228460926957504,2,2,0.045670404283441796
CLONE_1076,97.81558390293019,0.8128758295186506,0.8375369371029209,0.6008744295345837,3,3,0.0677550981709166
CLONE_1077,73.50209239345456,0.5505277436190786,0.8943675827354446,0.5854460350491317,4,4,0.038419890455211825
CLONE_1078,103.85819773644083,0.7677525071858932,0.69770338626609,0.5270021294206634,3,3,0.043399964068732574
CLONE_1079,78.49034401605421,0.601993719490591,0.7032980713225533,0.5339420210081878,2,3,0.059664889734599026
CLONE_1080,186.2517176343436,0.7531815355709699,0.4520956710139432,0.43000781678053485,4,4,0.05920402961607246
CLONE_1081,79.8790121692001,0.5390634775872748,0.6955385038163988,0.5126286637793026,4,4,0.05811402390638357
CLONE_1082,48.269029805944584,0.6932409160967872,0.897771226292819,0.41849526792132435,2,2,0.04313990911163231
CLONE_1083,70.85074944269884,0.6158534913548318,0.8228555476658684,0.40886831950594316,2,2,0.04321389388769509
CLONE_1084,103.0836208062981,0.536811699048986,0.5815239173343417,0.3621322671215308,4,5,0.05166656528977146
CLONE_1085,69.46480037118344,0.5636071436568771,0.48678299623380505,0.5354715744165228,2,2,0.04694377332557159
CLONE_1086,75.31598143258321,0.47444850557194956,0.7325013569797054,0.5143173641057548,4,4,0.06243131186210721
CLONE_1087,44.33104554692065,0.6130414366398536,0.8863118952699105,0.4735223649755789,4,5,0.04665077314080451
CLONE_1088,38.52334878391661,0.7382075860311395,0.7016880363166162,0.4621146766992466,1,1,0.04630823497026286
CLONE_1089,25.254151786717095,0.8238293445516048,0.5184415583403059,0.34512509863848206,3,3,0.03330017620061792
CLONE_1090,227.70681709038527,0.545085916880172,0.6819785431000385,0.5224199173718258,2,2,0.062231142887822444
CLONE_1091,27.66451418031158,0.4553676054704432,0.811828201849641,0.47241827281546495,2,2,0.054196555160522776
CLONE_1092,43.989027202120496,0.3744937571191966,0.9564412868470706,0.5777634980120917,3,3,0.028233871449979592
CLONE_1093,40.36902575466418,0.47350387564332175,0.7304559824859733,0.5127907024311654,2,2,0.05588397522199175
CLONE_1094,150.8230855744353,0.5926797630981889,0.9050672095467656,0.5614439594293238,7,7,0.045228561508947746
CLONE_1095,59.32766158550056,0.5908599038615722,0.8932281546686475,0.49936646546205155,4,4,0.06070395030528273
CLONE_1096,181.25575052022353,0.6611088444313024,0.5721311612595108,0.5158914596278364,5,6,0.04870323900159379
CLONE_1097,44.62434479192701,0.4851234542807026,0.9581313925631516,0.580760037709171,3,3,0.04089179396956778
CLONE_1098,84.82768578750029,0.6793313031215058,0.8001539288071888,0.48317229719476085,3,3,0.07703692246650592
CLONE_1099,42.439188678349375,0.6642943555576116,0.5714238155459631,0.5411937178962508,5,5,0.07407032663089176
CLONE_1100,311.5172500368153,0.5021988154801258,0.9526015729123261,0.46126935830615173,3,3,0.04773205130594513
CLONE_1101,31.674516776268586,0.5119443415092807,0.7311600481322003,0.48853015796490457,4,4,0.054881848482898093
CLONE_1102,85.50772235265764,0.319646395286202,0.49591434808875645,0.6359279306362489,2,2,0.04457693076537617
CLONE_1103,105.14567061334242,0.7822406101186478,0.6694732987065254,0.5558107970145666,2,2,0.0326355023028888
CLONE_1104,92.51615346892383,0.5599576685231272,0.608457577799608,0.45276363260325775,3,3,0.06950838730391128
CLONE_1105,62.11988366811149,0.687701340605224,0.6616908801263768,0.5369380071813571,3,3,0.04095965798881824
CLONE_1106,59.10616355029378,0.5748100375187888,0.6837395117272855,0.38983794807377214,2,2,0.06874528745339767
CLONE_1107,71.90636962704268,0.6582593333442752,0.7169010805237941,0.4806553420008694,3,3,0.059521051117736146
CLONE_1108,58.80248165600728,0.7235900793999804,0.7103923739990624,0.4173409929111734,2,2,0.05372147791915464
CLONE_1109,138.94987515370266,0.6308061459279093,0.7497073198290987,0.5394595637283606,3,4,0.04949114936295412
CLONE_1110,311.3709417745882,0.6743779373457076,0.852671815611922,0.4834745087288798,2,2,0.05958377773587817
CLONE_1111,51.339912165126336,0.7487499892256176,0.6379993678225769,0.5247840385567385,5,5,0.039623435922978185
CLONE_1112,27.316835992989933,0.6735426135562989,0.9456606383278585,0.5673292634057555,3,3,0.06979952679572997
CLONE_1113,61.92396745393137,0.5212210348796323,0.5772368203439144,0.45981809193139256,2,2,0.051822526661639716
CLONE_1114,401.1270444779586,0.46064909298461665,0.8537483284890068,0.46292579183490884,2,2,0.07265913597195373
CLONE_1115,37.877900335061234,0.600117720838587,0.9665555251516693,0.496759292078084,2,2,0.048494258593027736
CLONE_1116,216.63900480633743,0.4550219214689155,0.7205982751508322,0.42527058853610133,3,3,0.05181340917230962
CLONE_1117,236.0029040602592,0.6780047173687243,0.780589497994214,0.49901886479334123,4,4,0.05340990069491202
CLONE_1118,49.55564725397439,0.25712876729233786,0.6070665061043249,0.5036366802244575,4,5,0.05774425523082971
CLONE_1119,112.8218751866459,0.49547156568982503,0.6724831909030357,0.5200215573242096,5,5,0.07862905706080354
CLONE_1120,244.52136147584565,0.6408438548625619,0.9471194215751413,0.5366448403120044,6,6,0.04481333609132979
CLONE_1121,54.06208934542738,0.604903358179597,0.8434834767006963,0.3632951327744869,4,4,0.0484265166468314
CLONE_1122,59.108767107076545,0.6646250153589212,0.8046043316318934,0.3894100963426279,3,3,0.04976013856773528
CLONE_1123,45.47548721748773,0.3579693622413089,0.4526052429275462,0.3992683722908338,3,3,0.02802681333581443
CLONE_1124,30.461463828157445,0.7111930330835848,0.672950023036265,0.5081024907536741,1,1,0.04352329395253134
CLONE_1125,46.01599029403259,0.4506758663341239,0.9479875077153971,0.4751376339228011,4,4,0.04423698260005813
CLONE_1126,28.378116303131588,0.6585968510393226,0.7917420619335427,0.311373988656778,3,3,0.09669374100216613
CLONE_1127,80.43034804983851,0.5541679752707189,0.8511963870662715,0.66406574411004,5,5,0.053337554844690375
CLONE_1128,37.2233459852819,0.5097639976320266,0.767525221109836,0.3326687778530895,2,2,0.05656517907334682
CLONE_1129,85.97138206637123,0.6036528469868196,0.660167746314523,0.5026620468505189,4,4,0.03463471919056035
CLONE_1130,22.666935354198046,0.7448537453603052,0.8242932763174422,0.5491360427267935,2,2,0.049222017604605005
CLONE_1131,86.96333189894283,0.5295828509582629,0.5194814931925098,0.43734963932988613,3,3,0.06318378277556623
CLONE_1132,120.92389343879158,0.42319227032864004,0.5345879561489331,0.5557635310989202,2,2,0.09380185616694908
CLONE_1133,18.266593303179192,0.589990702837884,0.6228592886369947,0.4126885374697983,5,5,0.04213793949713332
CLONE_1134,95.13340294755203,0.5739759767280151,0.7827865330302546,0.514966899988585,4,4,0.031757476660319486
CLONE_1135,158.12561130229875,0.5789732473828102,0.4956532678230236,0.31795378273927455,3,3,0.04118940690260247
CLONE_1136,30.817848400935688,0.8981733235388757,0.7926534192229129,0.6012389750284975,3,4,0.04123104409370337
CLONE_1137,225.95882880259333,0.6708314931394253,0.6092387742860008,0.5000766137954548,3,3,0.04132752312507582
CLONE_1138,86.2333903847636,0.6742658055863526,0.617664176882292,0.3639757744034643,2,3,0.06273376197206855
CLONE_1139,43.368069622440174,0.27495011789661367,0.9615686976402484,0.5547950454937617,3,3,0.054473754473513505
CLONE_1140,69.77373915542556,0.8189933776262777,0.7848631282214815,0.6390523138798594,3,3,0.037709736209842144
CLONE_1141,105.6823750654751,0.5061924634945147,0.6040923385112451,0.4196418843306695,4,4,0.0712413804684467
CLONE_1142,73.56287229598831,0.7080364712266726,0.7836784022598069,0.481614747861739,3,3,0.08026085693579964
CLONE_1143,114.4567784945678,0.47499952879882845,0.5104351676200723,0.4550743964760725,7,7,0.0326475825699122
CLONE_1144,36.17304658730233,0.35656616381802353,0.8057123996832003,0.43301120897875955,3,3,0.067116841366345
CLONE_1145,77.40730325767684,0.5612989726080913,0.9131062401348731,0.4239822866071976,3,2,0.047918108769726964
CLONE_1146,26.73617252011877,0.4869510876841667,0.8425274217731746,0.44367499261972043,4,5,0.03950865148646889
CLONE_1147,66.61491357515838,0.5288041625841916,0.9439696018704932,0.44835159495677473,4,4,0.03475155281998971
CLONE_1148,36.92947813825488,0.6376703567946825,0.46297998698650183,0.4688498467295388,3,4,0.04464877036470091
CLONE_1149,43.183540398595326,0.7668421035024593,0.7651411539972487,0.4625261957220235,4,4,0.04388441040502619
CLONE_1150,169.24562077722314,0.5259188389103436,0.5668177574068332,0.566211318094052,3,3,0.0518780832176694
CLONE_1151,144.93672021160134,0.7958600834578564,0.749836379710171,0.5585197538198607,2,2,0.08550147913319728
CLONE_1152,98.63087277616746,0.8338649370526261,0.7476156829964007,0.368949709297374,2,2,0.04403754976889971
CLONE_1153,33.51997749237589,0.40679759830574685,0.9439538917336716,0.44824686071129766,4,4,0.03517663010382348
CLONE_1154,62.05109797340341,0.5019369945164017,0.7534370994429115,0.6077096671906865,5,5,0.04603851651758407
CLONE_1155,156.5451908575727,0.687437432337778,0.7591327737921603,0.5257045032993397,2,2,0.0648790491393811
CLONE_1156,74.01444331010593,0.6584379852830264,0.9222004188537668,0.5292328100686444,2,2,0.04699788688962016
CLONE_1157,339.17137045845175,0.7554629169423126,0.7622531347779761,0.5208984291143731,2,1,0.058844143739418146
CLONE_1158,95.5167354798227,0.5206773179699619,0.948284959194611,0.47712064378422697,4,4,0.05217075118881579
CLONE_1159,83.36556219816721,0.7100274182450376,0.8516307930387806,0.4964083800955193,4,4,0.05077043648466532
CLONE_1160,53.11971195751303,0.7477621448935193,0.8860247307019937,0.46471758259356366,2,2,0.07435340315012405
CLONE_1161,86.68865133755801,0.5252571452117274,0.47263641663098793,0.5743220771230716,6,6,0.03925152327835867
CLONE_1162,62.43849787260853,0.7686334216719037,0.953237932380129,0.4655117547581712,3,3,0.03854622269233309
CLONE_1163,123.4359227451555,0.5123874427954759,0.6462960173438348,0.4901175964399048,5,6,0.039838135767186034
CLONE_1164,144.80496198554323,0.8134442123325436,0.7598557182363863,0.5639892049044061,4,4,0.054508331949724376
CLONE_1165,38.106885750647336,0.7296887420990729,0.6648384883068569,0.47134961824801486,2,2,0.05067237770014441
CLONE_1166,27.553318867935523,0.8359868171546425,0.6038453193169695,0.49381231163164774,3,3,0.05971334398671995
CLONE_1167,18.257594246632625,0.7391648645451574,0.5820211757369048,0.46869866315399333,2,2,0.04905838935483988
CLONE_1168,94.76404816268693,0.47947822092046344,0.7813554547903179,0.49218383096998897,2,1,0.04761378474620541
CLONE_1169,32.139616371875796,0.8700252291932681,0.4586744881903568,0.4716522536002876,3,3,0.054288485070717186
CLONE_1170,14.571086234424008,0.724128599619261,0.7236087122492371,0.45324949337381987,2,2,0.07641183254999814
CLONE_1171,90.57065724835132,0.7768248446378574,0.9078318348539387,0.4383691239479978,3,3,0.037391750057056646
CLONE_1172,442.1248346078965,0.39416620552503695,0.8341513018345754,0.4849151376327142,6,6,0.0397251276954555
CLONE_1173,74.25390386517282,0.44476781954275785,0.8298068712448958,0.5881646697967319,4,4,0.05051636501083132
CLONE_1174,121.30198815742469,0.729851444695076,0.6408876213042088,0.5543578086199059,2,2,0.08310803772521791
CLONE_1175,68.12467820285514,0.3103154654547142,0.5089126123326491,0.365235065603527,2,2,0.038248743765877266
CLONE_1176,64.7763256837004,0.6993693003996119,0.909058265688796,0.4625198577943563,3,3,0.04987521456887902
CLONE_1177,145.43241895972642,0.4918503869102188,0.6659352067082298,0.44437655713943475,6,6,0.04015201000102164
CLONE_1178,52.52078825991582,0.715337380683293,0.7345704814258103,0.36660410820290734,2,2,0.05523339224896998
CLONE_1179,85.00624027341145,0.6588670199557197,0.7323822222130301,0.5240682556998705,3,3,0.02984321280646537
CLONE_1180,91.17543349900518,0.6734651166336151,0.8513147297231072,0.49159281075999267,4,4,0.03858949445430921
CLONE_1181,49.271449751431355,0.450480680800505,0.9717420642273136,0.6699656553610353,5,5,0.06882789104200464
CLONE_1182,139.30478707176192,0.819535528053766,0.9540321385947137,0.4708064628554022,3,3,0.05011665258943496
CLONE_1183,57.881811377729534,0.8467931519850393,0.4070807427003465,0.4324992575989213,2,2,0.04149973043468092
CLONE_1184,40.5105736566914,0.561762771129996,0.7007613102474393,0.4242065784959449,3,3,0.04943062860677794
CLONE_1185,108.65911143405403,0.6924791908729367,0.538320869329791,0.46056787456275633,5,5,0.049215036204069446
CLONE_1186,37.844022791295814,0.4463542543046388,0.9068960886059141,0.5514706053498873,3,3,0.057525309818804674
CLONE_1187,68.9111697950161,0.6783873161299938,0.776843908863298,0.5613650351981919,2,1,0.029757369457305977
CLONE_1188,73.85435505074379,0.6688410027871924,0.8847011247739367,0.7357811658481955,3,4,0.03858471356456111
CLONE_1189,138.6383195748472,0.3973062070698865,0.6923178106622806,0.3959656660399515,2,2,0.03938182626836501
CLONE_1190,97.87664807363394,0.5854419541499852,0.6036371751011362,0.5075449788291991,3,3,0.05852057004885156
CLONE_1191,72.97378859434437,0.605702336337057,0.6070665959410996,0.4404099319195685,5,5,0.049921182641312095
CLONE_1192,130.29391918827173,0.5025480600372447,0.5263595114884355,0.5306303263341208,4,4,0.07167721957105197
CLONE_1193,191.01604984625186,0.6146715070924728,0.5866735702278907,0.6187167432448193,3,3,0.06151668110831147
CLONE_1194,113.48842070748024,0.7923456390649876,0.5363333931636453,0.5748675704451105,5,5,0.045857869735415654
CLONE_1195,76.05681822209193,0.7120222697352527,0.5706492989153547,0.39588003372653846,6,5,0.04938449462707381
CLONE_1196,29.556955203131487,0.5485606490563409,0.5968185131591596,0.5596225009124002,4,3,0.06909581508612517
CLONE_1197,30.202949144800865,0.5783681434957975,0.7996169524583032,0.3230757024274241,2,2,0.07154500684551653
CLONE_1198,51.154332288953476,0.6638412080068817,0.7907234386163526,0.30301707052097454,2,2,0.048818196941009924
CLONE_1199,48.93112166349508,0.7240313129798823,0.8019311265091738,0.4782218637152503,5,4,0.03908597556753734
CLONE_1200,62.29997832079521,0.7176782579498359,0.9426452764445985,0.5532320196030542,3,4,0.029571383510639367
CLONE_1201,79.02616853883607,0.7022407034853997,0.7390609680495924,0.5304295722190088,5,5,0.029569614454084105
CLONE_1202,100.35805702261351,0.5754829801671291,0.6740449745114736,0.6608368848930244,2,2,0.05626336732843569
CLONE_1203,66.85827472426263,0.7780603983829409,0.9598459107635344,0.5095649439808749,3,3,0.05598145810636793
CLONE_1204,102.3003110251819,0.8681951364076257,0.8861613911390496,0.490650953443354,4,4,0.04223181655148968
CLONE_1205,71.36541994926128,0.7290505813762246,0.8048482814790169,0.5997245410558434,2,2,0.06922726178626996
CLONE_1206,18.15052978999501,0.6027311758564798,0.7592445439413255,0.46731008810332475,4,4,0.047478992048539476
CLONE_1207,36.6161347518068,0.39241007941487405,0.8069536617918505,0.5339630966026805,3,3,0.04316041124033477
CLONE_1208,63.97375292153156,0.649588866122147,0.7339766926995515,0.5392047705752051,3,3,0.06700809730979364
CLONE_1209,27.935800703618924,0.35043796366810864,0.7736424047411302,0.41578061450400083,2,2,0.06482317283794978
CLONE_1210,107.5489363686149,0.6407102153131143,0.8383958402709559,0.5338514800812219,3,3,0.04935919317578724
CLONE_1211,236.8402706267239,0.4053232199710958,0.6600001879427304,0.6823861633948096,6,6,0.05690628238998993
CLONE_1212,168.54582486811643,0.7912074667595467,0.5280186249727745,0.5981655572128429,3,3,0.058730045123120495
CLONE_1213,56.26719222460481,0.4177865334449815,0.44475807513193055,0.42708572650277454,2,2,0.0861284447083926
CLONE_1214,224.6415313453836,0.6558296084692896,0.9085206012300334,0.6939237497787852,5,5,0.04838877664911298
CLONE_1215,74.95009584570899,0.712909413160188,0.5386060497371595,0.5600202853654713,2,2,0.03722777361602241
CLONE_1216,60.08858977275706,0.3562850714358868,0.8216068819013502,0.5370537792300699,5,5,0.058462913882083536
CLONE_1217,43.21734118686676,0.599251149614317,0.5926123372338116,0.4914939343405003,2,2,0.050783767901972365
CLONE_1218,57.55078281631808,0.8839530000166362,0.5965923970479214,0.5594541319367174,3,3,0.0514238768840698
CLONE_1219,57.58360595860269,0.39753412663656074,0.6399843880075661,0.5097799077351461,5,5,0.049611232298396174
CLONE_1220,74.99873812572122,0.5325061424021298,0.7964192866095738,0.5017188831251367,2,2,0.03358877231208364
CLONE_1221,78.18075690490265,0.6362203222143932,0.5633756749987973,0.4883550805935526,3,3,0.05337635042529564
CLONE_1222,74.65879750785683,0.5891791194546668,0.6718353893434531,0.584389315070626,4,4,0.0457062001105444
CLONE_1223,85.57197349206946,0.8813562615609143,0.7865884871986005,0.5749384229498828,1,1,0.04628213344348974
CLONE_1224,167.31595357473552,0.7292451807937751,0.5682172415649607,0.4869309837668303,4,4,0.04526249319993029
CLONE_1225,131.8617767086273,0.6520603512534711,0.9389311779595255,0.3701333919541481,3,3,0.049512378412583914
CLONE_1226,26.67900859211873,0.3207619126379668,0.4883399152910552,0.5031557383797803,5,5,0.05336395332807764
CLONE_1227,10.961443374400282,0.6223980433659916,0.7249433840110548,0.43751420025815047,2,2,0.04963501966631492
CLONE_1228,126.65137782547788,0.7424525970706707,0.9517211895648419,0.4586564222470658,2,2,0.06673481530316364
CLONE_1229,25.48791481337846,0.6380889129250261,0.5667332194771684,0.4890771514720231,2,2,0.06040458153699733
CLONE_1230,55.561060380718196,0.5042262807577523,0.7368386572036437,0.4082726895789618,2,2,0.04909454832271905
CLONE_1231,29.84843291768985,0.5947687435007011,0.7577470554448684,0.36271389252251973,3,3,0.038597172884343105
CLONE_1232,19.9759298263763,0.639132025947705,0.6412244181934701,0.5255254455162974,3,3,0.057809611030378405
CLONE_1233,90.41202639752215,0.509149667789473,0.7679353034392521,0.5023475667055556,1,1,0.0462146391422964
CLONE_1234,119.18680163295735,0.7345831876743647,0.8424780943344001,0.49900170692669343,3,3,0.04791059803788561
CLONE_1235,47.32880345476315,0.5038074479380874,0.6950260793391065,0.544573432802578,3,3,0.03595800537545152
CLONE_1236,11.262061810006456,0.6049117634399119,0.8644424120974163,0.44254533874303414,3,3,0.055446340182842814
CLONE_1237,48.155074968562005,0.5045779404641475,0.8216796065864564,0.5290586424183639,3,3,0.09561879888576126
CLONE_1238,94.87205001437894,0.8139693356237319,0.6882161508272528,0.6149334122257635,3,3,0.04405555043378667
CLONE_1239,23.498676687131468,0.5053449227345425,0.9328189831445276,0.477727978241256,2,2,0.058420893424578374
CLONE_1240,82.92764689403721,0.4798274807283104,0.6713207468792848,0.6603342984356645,3,3,0.06827118410529132
CLONE_1241,69.40158395216373,0.5547874673954145,0.8874513250912046,0.5043744007601282,3,3,0.0438721064745099
CLONE_1242,103.18549722041472,0.49008200044236927,0.6388535810073763,0.4259651105592213,3,3,0.027268323496062865
CLONE_1243,73.69297847506836,0.8354347431767444,0.7307012593723646,0.5738042123911219,2,3,0.05949551185772848
CLONE_1244,38.050206169782875,0.4930190644005528,0.7203734065607035,0.4901522273607778,5,5,0.05100128734827806
CLONE_1245,157.2941936456511,0.8785849194513725,0.8314896751583997,0.5910705345699242,2,1,0.05404713579914018
CLONE_1246,60.08773374921045,0.6107050034852871,0.4104401333083401,0.5361048500726986,2,2,0.05069092523134727
CLONE_1247,68.25539004386901,0.7295072950544036,0.8228154610521758,0.47134639441529463,3,3,0.06681808958769984
CLONE_1248,37.665836112157855,0.5539440809278323,0.7625441253136882,0.6300322641243085,3,3,0.048795700233486866
CLONE_1249,52.90539014933211,0.7743556042208206,0.7880402738893637,0.4564159138059865,4,4,0.08603413246508565
CLONE_1250,37.528809724528905,0.6357993055863747,0.7999532949209108,0.3190878916707903,4,4,0.05953327024187867
CLONE_1251,65.87428932650886,0.5176587945780153,0.8222551701051878,0.5764465451968072,4,4,0.06438587836831303
CLONE_1252,234.012405543977,0.8346225033565438,0.4618941661254023,0.5305808319857125,3,3,0.05008218666113665
CLONE_1253,28.70256017903432,0.5575270812434981,0.6091362524759374,0.6104731977810915,4,4,0.05404053330798834
CLONE_1254,21.096817969994284,0.5825279444531586,0.8054830146210674,0.42345995421467497,2,2,0.0327732994203812
CLONE_1255,203.18461103209344,0.6838663432262135,0.7784294478665807,0.47838770497196076,4,4,0.04328372457751125
CLONE_1256,60.04779947176046,0.5329112076615468,0.6352588114945923,0.4685379677042474,3,3,0.06545981848500391
CLONE_1257,49.50922762428846,0.34449956220048916,0.864416270988621,0.5809846363419874,6,6,0.04917102018940344
CLONE_1258,153.20979697704925,0.8378335749006767,0.721758746527374,0.5567043951312268,4,5,0.03774312836579295
CLONE_1259,46.076297027815144,0.503304959744065,0.8940880500487356,0.518786185333693,3,3,0.04213888133885224
CLONE_1260,252.79454797108448,0.42705370174730545,0.9428167524746418,0.5193492439425121,3,3,0.0420539109017764
CLONE_1261,118.1815932936807,0.6708380820200888,0.7730870556684056,0.4006302134051377,5,6,0.049515822595064395
CLONE_1262,44.69862465237565,0.6808729923473055,0.872566992424568,0.5668569037765535,1,1,0.04058797188552173
CLONE_1263,322.7254156115535,0.630930025882627,0.6774340295059811,0.5686124836961124,3,3,0.07136363370150846
CLONE_1264,51.73377113268272,0.680893263534251,0.9086354108263227,0.6903780932111101,5,5,0.05267148790111586
CLONE_1265,123.89578494690886,0.7809169753620953,0.790600628246806,0.5411007344511899,4,4,0.03527393598433562
CLONE_1266,83.18223753276834,0.7304422549082544,0.7311022648716388,0.5551152623887284,2,2,0.07340985426506372
CLONE_1267,176.12168575214525,0.37711920261876397,0.581842378107013,0.5416930594883871,3,3,0.04943097373705326
CLONE_1268,195.51609517912536,0.3249539564755668,0.6851262187640708,0.4393386185981932,2,3,0.056742374203869884
CLONE_1269,73.61429223788177,0.789184342201336,0.6081318207703574,0.6076132221994371,3,3,0.0539851135075263
CLONE_1270,41.30241888090445,0.9043036635790495,0.8719029846298474,0.4951223641502658,3,3,0.05549974983365663
CLONE_1271,100.22923905369291,0.6935712275828346,0.932249726291888,0.483122514843875,4,4,0.045885343307447
CLONE_1272,45.256647551038775,0.5764280836125316,0.8873881431563024,0.48820600459896557,4,4,0.0543102909229387
CLONE_1273,308.10644543527656,0.6365151772529605,0.9453817444830612,0.49423019039935306,5,5,0.0481689128672992
CLONE_1274,72.43650384999643,0.6301603663548189,0.6916118483746946,0.4575417017285588,2,2,0.05473750916661352
CLONE_1275,54.5170784317485,0.667317225839272,0.8507206924294164,0.5188244768698704,3,2,0.04773148402662047
CLONE_1276,75.5589628820256,0.7141542014582685,0.5885705210841614,0.4915475628775433,2,2,0.0465028026821216
CLONE_1277,27.182435978043827,0.6251351984305307,0.7264394408890447,0.4841057851699091,3,3,0.03469219740960867
CLONE_1278,34.066317483744285,0.6002839704665184,0.5518525024466585,0.5427550162328887,2,2,0.049934986876216364
CLONE_1279,169.29560689174585,0.7470350610416568,0.837940678428193,0.5066311213699827,4,4,0.052887997463281745
CLONE_1280,45.50348698130254,0.54397501581223,0.6911427917982389,0.451664524055947,4,4,0.0793796088118619
CLONE_1281,34.47579157169316,0.5651031247220035,0.4335673075778459,0.4335849912010428,4,4,0.05636590796805784
CLONE_1282,97.08233786869623,0.7547339659528772,0.6655802591298197,0.5086092948674837,2,2,0.041714652451741725
CLONE_1283,158.10915290319932,0.7540279087909814,0.9486670146063261,0.43503896959948585,3,4,0.038797414162258445
CLONE_1284,108.1189381399437,0.7654181098063697,0.8179347369130018,0.42885748323606465,2,2,0.053457261032025805
CLONE_1285,131.30213116935352,0.7094976387579571,0.8719159830533975,0.43006968180052185,2,2,0.04150384570729919
CLONE_1286,39.39219663951789,0.7431946660349978,0.7892178783702599,0.5222963675689241,2,2,0.04337589178294518
CLONE_1287,26.57580170875199,0.5802469099145466,0.7466186748894943,0.6029422930825059,3,3,0.04147087926383129
CLONE_1288,210.2359070209716,0.4407455458749899,0.7586124465220437,0.5303915454908932,4,4,0.04605684112748795
CLONE_1289,59.327201084699105,0.3242910971031805,0.8000787512979586,0.5769798669160925,4,4,0.060102629251077025
CLONE_1290,61.104838864159134,0.7238748918916893,0.5863042034677488,0.493901384539495,4,4,0.03040367706389009
