clone_id,productivity,stability,quality_potential,G_platform,platform_group,CN_true,CN_obs,k_decay_i
CLONE_1019,120.06811524414918,0.7824782983894637,0.9027863215393674,0.7710431219948135,1,2,2,0.036049931977861174
CLONE_1020,128.41601180750465,0.9173628263288708,0.9065098249065412,0.7493431481217774,1,2,2,0.03030909467513952
CLONE_1021,63.72325454539718,0.8658491207520396,0.65341165935191,0.7429025297357322,1,2,3,0.038893295928460504
CLONE_1022,218.72177706952857,0.7812475693619318,0.8617797427087179,0.6742991167088491,1,3,3,0.030152575672899626
CLONE_1023,81.25581314718826,0.6998731323569222,0.6265163644795568,0.7401834003233891,1,4,4,0.036114686063221664
CLONE_1024,84.56705743529982,0.509792374395854,1.0,0.690091607791506,1,2,2,0.03773197106658829
CLONE_1025,68.65279002496702,0.47374752511274865,0.6550948600015762,0.6923746811962957,1,2,2,0.027232021020747232
CLONE_1026,90.24121213117022,0.587036247314718,0.6777304254192231,0.6959418429510625,1,4,5,0.029407025417418985
CLONE_1027,39.08562978416288,0.6404841716546685,0.5824626580706217,0.7076659450180771,1,3,3,0.029229047975508213
CLONE_1028,31.091189021316065,0.626686033998513,0.8233840425158532,0.7549165453652776,1,3,3,0.0382150731088415
CLONE_1029,275.38526759452634,0.543273888477232,0.8100332609989194,0.7376884804542332,1,4,4,0.027246850703398388
CLONE_1030,46.47647466748283,0.41241801422414265,1.0,0.7023530318299732,1,3,3,0.0341271574666435
CLONE_1031,42.12553296169805,0.5549951867408194,0.9207749920615762,0.7135909432547288,1,3,3,0.03624174918206619
CLONE_1032,18.825880233555313,0.9779290738065305,0.6904839027265626,0.7454986462481181,1,3,4,0.0333363514529782
CLONE_1033,50.28107335237416,0.9035996035553826,0.9467072296859832,0.7511342999783525,1,2,2,0.03934819252369893
CLONE_1034,33.576064065581974,0.8355130305217595,0.6209939660390342,0.7349813607336382,1,3,3,0.024350466502068065
CLONE_1035,264.9703659308067,0.847914181908854,0.69390701594512,0.695905726614095,1,3,3,0.03560291162104552
CLONE_1036,171.19151564699388,0.5243471944643192,0.8228510405855243,0.7187199699802597,1,3,3,0.03162592239639664
CLONE_1037,56.52676027642111,0.9080840479572123,0.6423226699351954,0.7952958997584466,1,4,4,0.025931823153348042
CLONE_1038,406.02247332405193,0.933938094841595,0.9610564391602626,0.6938899921429267,1,3,3,0.027634787953586516
CLONE_1039,179.52672824632901,0.7717273195358969,1.0,0.7419713356361107,1,4,4,0.04109988425947191
CLONE_1040,68.4474553203965,0.5164342250078129,0.7714262358248425,0.7888695777942384,1,3,3,0.03573295222649898
CLONE_1041,13.57545837595971,0.8012125669739184,0.7137122679005068,0.7229170098503293,1,2,3,0.03665413613354701
CLONE_1042,453.3468948178821,0.5911563207944642,0.790614226902866,0.7816095116843655,1,4,4,0.037527903733357154
CLONE_1043,31.85217029165148,0.9114703307220167,0.7202134423898352,0.7103011925935581,1,3,3,0.026515155276632865
CLONE_1044,28.024295833830728,0.4930356864655099,0.832424131021692,0.6690221569419424,1,4,4,0.03372027701009453
CLONE_1045,159.3856330606127,0.858741966648564,0.6117124516050795,0.7136357965591043,1,2,2,0.038321185363753646
CLONE_1046,464.5603285685082,0.7515290421212399,0.8512703493195701,0.7081351783450779,1,3,3,0.030595401114330477
CLONE_1047,220.2994817774083,0.7349919130476181,0.9991337002920297,0.67906391676285,1,3,3,0.03986931789088495
CLONE_1048,115.75749345224678,0.5861441212911263,0.5104919706598857,0.7185706627955369,1,2,2,0.029646649230915215
CLONE_1049,137.51589367475592,0.7458962697011259,0.6314037486822863,0.7592641428134331,1,4,4,0.033113937558680806
CLONE_1050,153.22646529252128,0.6586040074414923,0.7374926023248748,0.713180607535737,1,3,3,0.03449692513833516
CLONE_1051,132.7310545976707,0.36528846469912724,0.8922856029826477,0.7198261712308266,1,2,2,0.03639494360072374
CLONE_1052,104.10955609100945,0.5375247526266462,0.9462587206694778,0.7695152901807893,1,3,3,0.031127124834369878
CLONE_1053,96.31683192586671,0.8008145543617962,0.9205655503457175,0.7084275647951608,1,4,4,0.03782827758249994
CLONE_1054,75.22865306751785,0.4272475289236578,0.5616098768559179,0.7489159734568615,1,2,2,0.034655008501933975
CLONE_1055,45.54971533243987,0.5836907187576253,0.7035526044054765,0.6778448277885574,1,2,2,0.025417071302059484
CLONE_1056,69.0731613718379,0.5656240375973127,0.6674712908207785,0.7016314284059252,1,3,3,0.042808042098735975
CLONE_1057,25.85077593142647,0.6380823327825171,0.7962019428185436,0.7247177512894332,1,3,3,0.028150363853366164
CLONE_1058,79.73364405669206,0.7483555388831349,0.8147951775701571,0.765193679524878,1,3,3,0.043340614414856794
CLONE_1059,42.099890798740155,0.5432219296652945,0.5973868292741101,0.7033118901139636,1,3,3,0.0317403033742297
CLONE_1060,38.84006478349256,0.5206479275621361,0.7367812899884791,0.7029355364916063,1,3,3,0.030865955584780985
CLONE_1061,96.24629595729843,0.6431376718183603,0.895204074867823,0.7390145350057673,1,3,3,0.03450574444308338
CLONE_1062,207.97710641049167,0.5980707668982536,0.7203229461289412,0.7436321139382399,1,2,2,0.029266634159935412
CLONE_1063,159.7985610797242,0.7305717400094454,0.7721559856339103,0.699445821098747,1,3,3,0.024492153437262038
CLONE_1064,28.098843369962232,0.3074869327824437,1.0,0.715391550038,1,3,3,0.03197146495576832
CLONE_1065,42.68982343345625,0.77468975011559,1.0,0.7618772441443945,1,3,3,0.0343807911249703
CLONE_1066,162.14466085628507,0.7659845467463131,0.4773008233572262,0.6948724964895182,1,3,4,0.040931731044662654
CLONE_1067,42.68049918167851,0.6617952871965183,0.8255101576471456,0.7410093937984764,1,3,3,0.027181484828923498
CLONE_1068,72.08665477989092,0.7795813913592067,1.0,0.7155247585743708,1,3,3,0.03545532937945819
CLONE_1069,133.64990862629057,0.8080578625723221,0.8801933901276329,0.7703674546761896,1,4,4,0.03199741343831577
CLONE_1070,39.89433463668172,0.8009046660497848,0.817975501336493,0.7478282551185448,1,2,2,0.03266147831203246
CLONE_1071,91.74836309288942,0.853234417768062,1.0,0.7562233688638094,1,3,3,0.037601608261790466
CLONE_1072,35.25141330377505,0.7053882598637831,0.8327619883417836,0.7149121708081044,1,4,4,0.030100044902696146
CLONE_1073,59.46010711728167,0.68498768256396,0.9123823399278241,0.7546701756653708,1,4,4,0.03332703687109136
CLONE_1074,113.28755995472454,0.5731769710315523,0.7743575183752558,0.7539463391516272,1,4,4,0.03827246689207679
CLONE_1075,27.873057292578295,0.28985641356822683,0.8397157856254288,0.7461007919039262,1,3,3,0.0379276405073894
CLONE_1076,122.3136235354487,0.8582610750149143,0.8652022582978047,0.722642753601045,1,4,4,0.027063807311402305
CLONE_1077,83.6332558256976,0.6194869997087482,0.9374819763622408,0.7358269915569382,1,3,3,0.029645175254826676
CLONE_1078,122.88400781815217,0.8246915422642591,0.7334761907692651,0.6730678687005043,1,3,4,0.03180683281382428
CLONE_1079,100.2726434849181,0.6644847530506546,0.7453924902303899,0.7796882708094618,1,3,3,0.03672034185605105
CLONE_1080,219.0607714561516,0.8486389860155534,0.5150837104069249,0.712879745062911,1,3,4,0.031298171190068634
CLONE_1081,85.20353142638025,0.6282651521174498,0.7531155060924447,0.7210694016218693,1,2,2,0.03290586066673065
CLONE_1082,57.3488436221296,0.7696086516907387,0.9495539665449422,0.6904727170242708,1,2,2,0.03920430129422354
CLONE_1083,98.57448505371127,0.6908143267576717,0.8748601768340727,0.7504351112182299,1,4,4,0.030890268875044813
CLONE_1084,114.89529438915551,0.6611741568579871,0.6654715070695072,0.746376921358228,1,2,2,0.0405369499625321
CLONE_1085,87.44382911168812,0.6143055209159958,0.520032922915933,0.7222545427130719,1,3,3,0.025544576891516343
CLONE_1086,79.02575897495622,0.5504915989666395,0.7802094234041373,0.6569651962708954,1,2,1,0.030640644328295857
CLONE_1087,47.61344397431249,0.7077632585070777,0.9480290080487431,0.7095638395033911,1,2,2,0.026482083605559977
CLONE_1088,56.807401187214964,0.7810403413035117,0.7326375936977811,0.7444073447862372,1,4,3,0.03307391396112909
CLONE_1089,31.785473982380427,0.9302119187417732,0.5912970171773327,0.7384085334773351,1,3,3,0.0363752585220717
CLONE_1090,288.1145454166,0.5998824839381094,0.7183021121312804,0.7296938346624687,1,3,3,0.03172349579149889
CLONE_1091,37.58047123636439,0.511206125818315,0.8494910947266192,0.7183734892529117,1,4,4,0.030267530220251474
CLONE_1092,51.50658741006583,0.4230768643503937,0.9859471454648692,0.6820495980560883,1,3,3,0.0265040395505532
CLONE_1093,54.83563473111758,0.5292971413501821,0.7680849343821932,0.7585196456635549,1,4,4,0.0418227448206766
CLONE_1094,144.7777570846171,0.6887122105268908,0.9642422642773634,0.6865376544530905,1,2,2,0.032390925608760744
CLONE_1095,63.55474832567499,0.6834986243021495,0.953382941377495,0.7249924328566302,1,2,2,0.030368887191898092
CLONE_1096,201.24386442086237,0.7458233177772116,0.625694556152532,0.6994681132183517,1,3,3,0.04108404930347151
CLONE_1097,53.229992602811755,0.5485649306659599,0.9987810280464953,0.7593379835234683,1,3,3,0.03082830575714059
CLONE_1098,95.52449670899531,0.7686279384345472,0.8594757283052409,0.7478737267802118,1,2,3,0.028351664478691505
CLONE_1099,47.06768419797987,0.7481336690609324,0.6243308405570429,0.7203945722738235,1,3,3,0.029215459556668745
CLONE_1100,406.23708896986994,0.5811662339266092,1.0,0.7509485471237113,1,4,4,0.02857848311378399
CLONE_1101,36.45684758767009,0.5900951725531507,0.7811681229746468,0.6848689892437133,1,3,3,0.02769732572554682
CLONE_1102,97.14160648027284,0.36017457334954134,0.5208174201929204,0.7287075920861346,1,2,1,0.029289368721783445
CLONE_1103,120.96142443522763,0.8328182904175531,0.7019134974873639,0.6988379696422823,1,2,2,0.046687790467162045
CLONE_1104,127.41410556327453,0.6370062627515938,0.6603262144356288,0.7601969338498259,1,5,5,0.027351370697964172
CLONE_1105,79.31143199490072,0.7497358917668254,0.7018431805702638,0.7419528595745062,1,4,4,0.025982345697100808
CLONE_1106,77.69601006860145,0.6601421883775229,0.7429647686091251,0.7497897843683987,1,3,3,0.033884053635135414
CLONE_1107,92.46884378926143,0.7260464916877436,0.7613678363540815,0.7144332303033535,1,4,4,0.0321317658923843
CLONE_1108,76.81823399089969,0.8039536528671702,0.7658911978372437,0.7524499422480786,1,3,3,0.035882375177842596
CLONE_1109,175.3053207437456,0.6833204826718939,0.7827194594597733,0.6968733440334266,1,4,4,0.029908043012652735
CLONE_1110,364.9770076356979,0.7399351840307153,0.8963466891823372,0.7013995132871077,1,2,2,0.028530197314579567
CLONE_1111,52.89662528901716,0.8455951165497153,0.69994154801811,0.725861651170429,1,2,2,0.041774999163523785
CLONE_1112,34.27401936105024,0.7216317606899417,0.9753538857507766,0.7026170956591121,1,4,4,0.025520617417314574
CLONE_1113,73.93506331861084,0.6015226540238254,0.6319699732587187,0.751464958785547,1,2,1,0.0343063313370959
CLONE_1114,513.4972329906308,0.5247794423451493,0.8970722342471952,0.716868620638528,1,3,4,0.03604562613206519
CLONE_1115,47.85446834144568,0.6537122412838345,1.0,0.6980229763052778,1,3,3,0.03676312878503066
CLONE_1116,281.02825071364737,0.5297817931627316,0.7702945659938802,0.693912043590324,1,4,4,0.03105416379649791
CLONE_1117,275.4489173224137,0.767308548535742,0.8389623229290214,0.7511226966878888,1,3,3,0.026950633561848732
CLONE_1118,56.32746094580423,0.3252548937501517,0.6495560525072293,0.6498519885729851,1,3,3,0.04069752149821915
CLONE_1119,125.15763521487953,0.5795103326831914,0.7255398060316498,0.7002196791520109,1,3,3,0.03039896164245489
CLONE_1120,247.04982189569563,0.7519272326278197,1.0,0.7703760351746813,1,2,2,0.040884040803521884
CLONE_1121,64.78260405591085,0.7152838610315726,0.917663805399222,0.7207823230938232,1,3,3,0.03434481912787471
CLONE_1122,78.4925224342709,0.7581059294046878,0.8683414042389044,0.7516567631566033,1,4,4,0.030224458707405977
CLONE_1123,56.538612784979144,0.45453718085536143,0.5180996350824862,0.7434780292491073,1,3,3,0.0344757626902025
CLONE_1124,44.195093595696484,0.7410252076802728,0.6941491449106667,0.725392255462243,1,4,4,0.03862348004641071
CLONE_1125,56.42764406361038,0.523723527415706,0.9947260639644133,0.6794321480873016,1,4,4,0.03290265412168988
CLONE_1126,35.58863115887022,0.7620907203789695,0.8624309921326784,0.6902138992430235,1,3,3,0.029096058636278958
CLONE_1127,85.84193875196112,0.6072886143766985,0.8810644062793456,0.6896732265009078,1,3,3,0.024856198056461738
CLONE_1128,49.57608526054462,0.6055791279701443,0.8346127126012134,0.7450355115446347,1,3,3,0.030496183919774798
CLONE_1129,112.0527217715084,0.6799079478399399,0.7097676862841777,0.7503419933918041,1,5,5,0.03668566856463138
CLONE_1130,30.101050543685744,0.7825472933573433,0.8483474399312951,0.7043663974100712,1,4,4,0.027929682489183684
CLONE_1131,106.70087862355425,0.6155846350652812,0.5770513594671741,0.7287291237529885,1,3,2,0.03599623677719024
CLONE_1132,169.69939111710283,0.45947696012455835,0.5580412800039312,0.7312978282956929,1,5,5,0.03263776164506628
CLONE_1133,22.31636095451511,0.6954295181755658,0.6925237989021309,0.733358433716308,1,4,4,0.036345281567100145
CLONE_1134,101.0846802195758,0.6600966079349813,0.8380527528138937,0.708002421215107,1,2,3,0.02288210820914025
CLONE_1135,202.29727249234188,0.6984195921004543,0.5783065545556573,0.7765560702155064,1,3,3,0.026263754149666235
CLONE_1136,38.80272415265186,0.9490721023753254,0.8244538904229362,0.7505749657958883,1,4,4,0.030321297075974214
CLONE_1137,290.52749451895477,0.7384894475526975,0.653608627168641,0.7332084824469586,1,4,4,0.04299918021635582
CLONE_1138,126.45903883491363,0.7457455142312847,0.6675137648740505,0.7154851658453055,1,5,5,0.02902332639587396
CLONE_1139,51.37579136340512,0.33287253689060503,0.9980790400801427,0.7057777043517295,1,3,3,0.03188777135969679
CLONE_1140,81.68334665106485,0.8674348426973815,0.81426275521921,0.7426302031233897,1,3,2,0.04487360197712659
CLONE_1141,124.74536001233758,0.604518952677968,0.6692321569583791,0.7168590063073944,1,3,3,0.034658245224649616
CLONE_1142,82.60483506756633,0.7950667201449214,0.8413004119617646,0.7349842454732272,1,2,2,0.03697287750710016
CLONE_1143,112.40737290288479,0.5893039230743816,0.5833141824858087,0.671527825734096,1,2,2,0.02951478669640073
CLONE_1144,44.2806152596316,0.44071986391969803,0.8618962029538567,0.7151502733751429,1,3,3,0.038787114867496725
CLONE_1145,101.30191483245699,0.643099944707417,0.9680833562820534,0.727829243688969,1,4,4,0.039684049441345993
CLONE_1146,33.705204444712535,0.582130432936775,0.9058647411504603,0.7586279276393523,1,4,4,0.03503963419923245
CLONE_1147,77.79865139882959,0.6186180207529064,1.0,0.7030055618598077,1,3,3,0.032083553541006886
CLONE_1148,47.28178453818246,0.7019439997564837,0.5048116062805388,0.6850601581236869,1,4,4,0.03534490237362592
CLONE_1149,59.21926661164067,0.8452255413371679,0.8167227234026626,0.7439704291453381,1,6,6,0.025467094602999715
CLONE_1150,185.80075962033243,0.5948659748608686,0.610877432382998,0.7291652508669205,1,2,2,0.03826498217702967
CLONE_1151,165.7328479773751,0.8416017213703595,0.7786495467012078,0.6773667145155651,1,2,2,0.028613305412492688
CLONE_1152,128.044443656149,0.9092166074127521,0.7993555795042842,0.6789991430989601,1,3,3,0.03116982128823406
CLONE_1153,41.715229733426426,0.4916488187355029,0.9995451174938181,0.7115591716166677,1,4,4,0.03960175042442702
CLONE_1154,62.66341940845712,0.5827409780970014,0.8033484218308211,0.7285815610868874,1,2,2,0.03831626297813403
CLONE_1155,212.5691669741385,0.7429468976516982,0.7965488753936749,0.7700144445670284,1,4,4,0.025484512931938583
CLONE_1156,92.75250780769278,0.7055347673682946,0.9527491491555069,0.6980078024959414,1,3,3,0.028194891554611416
CLONE_1157,431.13606976087425,0.8139547107875569,0.8013481238996982,0.7466484803415506,1,3,3,0.035775277848043935
CLONE_1158,101.47505284408075,0.6066644093944887,1.0,0.6694884660985531,1,2,2,0.025036355023294984
CLONE_1159,89.74256959872918,0.8065732476100366,0.9147159114409446,0.7415698921122061,1,2,2,0.04021105766802018
CLONE_1160,63.68924721194577,0.8314139863938339,0.9432705503838891,0.7731155612283256,1,2,2,0.033079999361579134
CLONE_1161,98.9760934071931,0.6064485246436748,0.522959219868119,0.7352171238840963,1,4,4,0.0401723008843201
CLONE_1162,75.73405260476179,0.8454376233140495,1.0,0.7109033268569112,1,3,3,0.02906419663619658
CLONE_1163,140.241097782456,0.6155279025164098,0.7136789020181246,0.7658241819055436,1,3,3,0.029453546938900264
CLONE_1164,165.8739559042492,0.8877739378158747,0.8069979639084288,0.7412225083805205,1,3,3,0.03795354982504519
CLONE_1165,45.18733283542178,0.8045038990464695,0.7154567945740637,0.7355641741181866,1,2,2,0.031086827859813117
CLONE_1166,33.094599011971916,0.9049520143769265,0.648637745428083,0.7000088616310783,1,3,3,0.026980162307676286
CLONE_1167,23.483542262363496,0.8070970422407524,0.62819645274639,0.7416506336329245,1,3,3,0.03535574461809084
CLONE_1168,127.8410323023116,0.5297674935330141,0.8148564118658053,0.71039280873083,1,4,4,0.025594671172830066
CLONE_1169,41.69056158417584,0.9447551277010354,0.5083482991438684,0.7401438427242668,1,4,4,0.040348742472547376
CLONE_1170,17.343484155897855,0.8019484815690672,0.7764805622682511,0.7324876742560393,1,2,2,0.03341053788410435
CLONE_1171,112.02118132305266,0.8692385069830892,0.970210609807263,0.7618079995621679,1,3,2,0.028439858137900512
CLONE_1172,446.14859244075797,0.504267534273728,0.904879502999849,0.7137360874125575,1,2,1,0.03859096948302366
CLONE_1173,89.5684935952682,0.504649912888354,0.8666712516919226,0.7266313452813027,1,4,4,0.03869296877422981
CLONE_1174,162.88173958973013,0.7764157164010366,0.6715948276997536,0.7539417818477965,1,4,4,0.0325182005897238
CLONE_1175,82.7156740269458,0.4040488440642541,0.5737195848464635,0.7240407297844156,1,2,2,0.045720711361323066
CLONE_1176,79.01312731680912,0.7806758681876091,0.9631067197241945,0.7304232606223537,1,3,3,0.04556280977885165
CLONE_1177,148.44222592197212,0.6110913455047406,0.7435181302578766,0.7188956561484321,1,2,1,0.034115177995947876
CLONE_1178,69.03337199745798,0.8005993597916572,0.7937431094948723,0.7262050857456838,1,3,3,0.03813189246690012
CLONE_1179,102.61670540473197,0.7318553928648661,0.7801920300892904,0.7503806841336134,1,3,3,0.039549809321586506
CLONE_1180,107.42955037125887,0.7703623182347237,0.9153825824834827,0.7816634948249943,1,3,3,0.027412567373582983
CLONE_1181,55.68050311447019,0.4935507405657369,0.9946300078131125,0.678791773745296,1,4,4,0.03392823399702532
CLONE_1182,167.955848203115,0.891532556756903,1.0,0.6921621702590987,1,3,2,0.029340379514984468
CLONE_1183,69.1558737978067,0.9276387043605914,0.46222184553867,0.7268657906098706,1,2,2,0.028726063765253065
CLONE_1184,49.915889194617876,0.6511513707677621,0.7608712881701644,0.7325201405727865,1,3,3,0.03309827318951591
CLONE_1185,123.09244959635754,0.7932830433664886,0.6039512985835442,0.7245914238914852,1,3,3,0.03347340618695548
CLONE_1186,44.96621325592271,0.50667244379876,0.9452032589209056,0.7144321167085045,1,3,2,0.025519392384209253
CLONE_1187,85.5635204581181,0.7180971086707086,0.8018523970066231,0.693205079902722,1,3,3,0.03421955897581396
CLONE_1188,83.76498312638759,0.6919445816787972,0.895097337137041,0.7126696241942307,1,3,3,0.03129936845495282
CLONE_1189,193.70556847967433,0.47565414768814707,0.7468627687420504,0.7544679838293415,1,4,4,0.040082022878540374
CLONE_1190,109.1644811534826,0.6670481908512959,0.6571911756403903,0.733794415355996,1,2,2,0.03869253465192774
CLONE_1191,83.62475468260752,0.7157214979540734,0.6796085070374512,0.7505100268656204,1,3,3,0.028583762631521948
CLONE_1192,158.15313001256288,0.5674362775095076,0.5669784850304622,0.6941276224520256,1,4,4,0.03957309012648552
CLONE_1193,226.3864163273093,0.6729477355496394,0.6234492697651662,0.7714684494186631,1,3,3,0.03522067931702606
CLONE_1194,132.50293667056448,0.8615106957574794,0.5787925844448891,0.7141686734656709,1,4,3,0.03145311239149344
CLONE_1195,85.60022056634946,0.8375210009336977,0.6536447570990735,0.7448403066229196,1,3,2,0.030096631088167947
CLONE_1196,31.207906031576815,0.6296204313753856,0.6482890962768576,0.7273537776993152,1,2,2,0.027360301967188142
CLONE_1197,36.97523195516205,0.6786928220983669,0.8693673999668898,0.7148378665734604,1,2,3,0.027073094538441013
CLONE_1198,72.95520885814574,0.758611305103892,0.8575850140551848,0.7436301707041135,1,4,4,0.024709079035903615
CLONE_1199,59.02941710636116,0.8193710005361823,0.8640212909382736,0.7483961210548512,1,4,5,0.03260195802755411
CLONE_1200,80.43009290460401,0.7886017404599073,0.9894642753998384,0.8026915287385542,1,4,5,0.023860678352304595
CLONE_1201,94.12490740169385,0.7873574883236384,0.7934839554401465,0.7494893159683037,1,4,4,0.028538746854254598
CLONE_1202,123.2583463201312,0.606470708303589,0.6925119143516074,0.7490666075762796,1,3,4,0.035865201863375884
CLONE_1203,81.26750959538268,0.8565648936397787,1.0,0.7634579841530745,1,3,4,0.04065939028423257
CLONE_1204,119.50940811436476,0.9582384083284949,0.9450887966392455,0.7464519891071587,1,3,3,0.02735714911029772
CLONE_1205,88.5743099063567,0.7684305127492193,0.8296093737465519,0.7299152799217727,1,3,2,0.03561194974071215
CLONE_1206,21.29651139477192,0.6962633607503237,0.8207886341712524,0.7405556886320026,1,3,3,0.031024814495985608
CLONE_1207,40.79098971291016,0.4730758998429607,0.8598023501261866,0.7555104517633578,1,2,2,0.03007845604978694
CLONE_1208,71.43375498709034,0.7321150023426427,0.7882206178781944,0.7700537046979281,1,2,2,0.03326281644573102
CLONE_1209,35.89178588401256,0.41747469199577,0.8191460947246652,0.6842553381432634,1,3,3,0.029459402715101324
CLONE_1210,117.33410430041266,0.7046618425084056,0.8787088836806954,0.6718278690779216,1,2,3,0.03209222493757332
CLONE_1211,249.63204498065028,0.47833784922743533,0.70363256966987,0.7689259265806626,1,3,3,0.0328476595247152
CLONE_1212,210.0727732355571,0.8339861662367988,0.5537290366533998,0.7069011511842461,1,4,4,0.03868017774608244
CLONE_1213,76.55821544893938,0.47490968234214603,0.48338443942087844,0.6794640856866848,1,4,4,0.03995942143236599
CLONE_1214,237.18379856787485,0.7003208946247861,0.9319166057302452,0.6763844674172373,1,3,3,0.029709241723647143
CLONE_1215,95.15391310935613,0.7704051790761621,0.5769540179119291,0.7807901969462979,1,3,3,0.031210327672696492
CLONE_1216,67.30982507378863,0.44810181476111344,0.8804969792788597,0.756141782717173,1,3,3,0.03666680112218036
CLONE_1217,54.79466129849979,0.6556890926009429,0.63016693821157,0.7069747312745855,1,3,3,0.031629668627874134
CLONE_1218,72.45249137949031,0.9347452826069597,0.6283129960633502,0.708257641473477,1,4,4,0.03617577061496693
CLONE_1219,72.18111595909254,0.47794803752702203,0.6913360238292718,0.7326735152646475,1,5,6,0.037209721032011325
CLONE_1220,88.70525135295972,0.6052620963863026,0.8454931906543629,0.7556374241791899,1,2,3,0.03786843128672359
CLONE_1221,87.3650353420456,0.7193656420560451,0.6180839878933074,0.7222999328220565,1,2,2,0.032930741120237146
CLONE_1222,77.9497723365154,0.6612660485010634,0.7165763325066651,0.7072563254943005,1,2,2,0.02729540164281798
CLONE_1223,115.91828857480331,0.912075397905797,0.8078949715058628,0.7631914637022932,1,3,3,0.03169163228881121
CLONE_1224,194.85531572343248,0.8168012255163728,0.6252792266664531,0.7302958834392775,1,3,3,0.030118736845013403
CLONE_1225,164.39322862073266,0.7508335194598796,1.0,0.7253697968742013,1,3,3,0.03651820602853442
CLONE_1226,31.98306839683562,0.4110674427839319,0.5466544616624038,0.7481592086677072,1,4,4,0.040856284491301076
CLONE_1227,13.934889512395108,0.6809646487076804,0.7640944817551103,0.6636383089675503,1,3,3,0.04102924678541169
CLONE_1228,151.00980830068508,0.8216555368649019,1.0,0.7448098923514107,1,2,2,0.03711676929237165
CLONE_1229,32.62786552354283,0.7022159330367581,0.6100546282987562,0.743003334031639,1,3,3,0.028248004935110392
CLONE_1230,66.14902116503313,0.5822459847671687,0.7898603737673655,0.6885099807592329,1,2,2,0.04011351527044747
CLONE_1231,41.10740983786905,0.6718148249610325,0.809613807504788,0.6701346299284128,1,5,5,0.03464725577490308
CLONE_1232,23.887799545170914,0.7045713891188832,0.6833724687662542,0.714092825260199,1,3,3,0.028717979366337142
CLONE_1233,114.46251641687122,0.5576632350023316,0.8018684057163668,0.7364204509300786,1,2,2,0.0369856212546664
CLONE_1234,144.38505118076452,0.810384042232257,0.8923972634472198,0.7393765436041654,1,3,3,0.03144005720118504
CLONE_1235,57.239310291124774,0.5782724377160406,0.743943349866972,0.7782689455803551,1,3,3,0.024259539868562854
CLONE_1236,14.701862423415783,0.6847209642238908,0.9179256997580865,0.7364334392480709,1,4,4,0.0280558441181305
CLONE_1237,60.775794454741536,0.5573716166946168,0.8549012508319944,0.6878691201558523,1,4,4,0.032183102926831506
CLONE_1238,111.2068503890689,0.8634271252389873,0.7183780212330951,0.7235929241900522,1,3,3,0.03199328883800598
CLONE_1239,29.77783918326931,0.5613584019910174,0.9700552363246727,0.6910864565245867,1,3,3,0.02770179061392187
CLONE_1240,102.24616881171409,0.5139409662217952,0.6905322480720844,0.7257438224882307,1,4,4,0.03637570101757976
CLONE_1241,89.97324712664106,0.6290512403221842,0.936775541858968,0.7705353619791192,1,4,4,0.03513525609959401
CLONE_1242,127.46365569380231,0.5814918827948174,0.7004795209661131,0.744385086209473,1,3,3,0.02620304685946455
CLONE_1243,97.38004354386487,0.8691770690383073,0.7517920063846113,0.7092784563970238,1,4,4,0.04824289601980038
CLONE_1244,43.039746245292406,0.592620825042165,0.7851022669255019,0.748165317429808,1,3,3,0.02708694538816607
CLONE_1245,194.55386969470678,0.9152150675364001,0.8541884299599594,0.7075123569960187,1,3,2,0.030343373566746552
CLONE_1246,68.49287439380214,0.6539219097596058,0.43735975157073853,0.6423281525774809,1,2,2,0.03438260280470145
CLONE_1247,87.51187816815508,0.79490342595918,0.8654889463034443,0.6931691455243189,1,4,4,0.030357916133681006
CLONE_1248,44.213665871322945,0.6045359520845226,0.7935565568756064,0.744362183795771,1,3,3,0.04042229762199339
CLONE_1249,66.39371508607816,0.8659048193876286,0.8486549957022993,0.7532181983966172,1,4,4,0.03165660120327365
CLONE_1250,46.13280271395254,0.7665889545163111,0.8894404831779072,0.7786208123799313,1,3,3,0.02830341090113455
CLONE_1251,75.22013272630666,0.5894527184765683,0.8674955645886465,0.7410008407490305,1,3,3,0.035638199996803184
CLONE_1252,283.3407575151434,0.9100109266297778,0.5115040117747284,0.7688935122398933,1,3,3,0.02103796282419594
CLONE_1253,32.5640149881821,0.6241616622546393,0.6505071397938373,0.7492307788962557,1,3,3,0.03520939466988896
CLONE_1254,27.5550519866394,0.6627360757613274,0.860865256839983,0.7577916927564756,1,3,3,0.03943796050153146
CLONE_1255,254.16568572978818,0.7728349246543609,0.8371086943755208,0.7622868208692877,1,4,3,0.022994136698440113
CLONE_1256,82.06417222917752,0.603800947564731,0.6825083073866515,0.7451769973244042,1,5,4,0.03058897623357801
CLONE_1257,56.80551532252415,0.42962613533532357,0.9176904695029171,0.7615556516174463,1,4,4,0.025388933313899718
CLONE_1258,161.18343491270528,0.9159993453511537,0.7710588207436464,0.7099656125753037,1,2,2,0.03256406507435448
CLONE_1259,50.23189025414141,0.5666741420426398,0.9339642597859377,0.6538503498468109,1,2,2,0.045502539850321766
CLONE_1260,324.81483326572203,0.4941778742530184,0.9867862689266125,0.7498122030562192,1,4,4,0.03363714735981
CLONE_1261,126.1104632293089,0.795735024825324,0.856068097474792,0.7419669034245167,1,2,2,0.03145162362430752
